month,gp_code,supplier,oc_total,oc_clinical,oc_admin,oc_rate_1k,list_size,oc_capability,oc_usage
2023-10,P84645,"EMIS HEALTH SECONDARY CARE, ACCURX LIMITED",126.0,15.0,99.0,19.441444221570748,6481.0,1.0,1.0
2023-10,P84650,None/Unknown,0.0,0.0,0.0,0.0,6551.0,0.0,0.0
2023-10,P84651,EMIS HEALTH SECONDARY CARE,465.0,0.0,0.0,85.28980190755686,5452.0,1.0,1.0
2023-10,P84663,ACCURX LIMITED,30.0,10.0,20.0,5.525879535826118,5429.0,1.0,1.0
2023-10,P84665,EMIS HEALTH SECONDARY CARE,0.0,0.0,0.0,0.0,3526.0,1.0,0.0
2023-10,P84669,EMIS HEALTH SECONDARY CARE,1193.0,0.0,0.0,74.81500062711652,15946.0,1.0,1.0
2023-10,P84672,EMIS HEALTH SECONDARY CARE,29.0,0.0,0.0,8.0265707168558,3613.0,1.0,1.0
2023-10,P84673,None/Unknown,0.0,0.0,0.0,0.0,12586.0,0.0,0.0
2023-10,P84678,"EMIS HEALTH SECONDARY CARE, ACCURX LIMITED",4504.0,2718.0,1777.0,266.55619340711365,16897.0,1.0,1.0
2023-10,P84679,ACCURX LIMITED,2.0,1.0,1.0,0.974184120798831,2053.0,1.0,1.0
2023-10,P84683,None/Unknown,0.0,0.0,0.0,0.0,11574.0,0.0,0.0
2023-10,P84684,EMIS HEALTH SECONDARY CARE,0.0,0.0,0.0,0.0,5795.0,1.0,0.0
2023-10,P84689,EMIS HEALTH SECONDARY CARE,1.0,0.0,0.0,0.0747495888772611,13378.0,1.0,1.0
2023-10,P84690,ACCURX LIMITED,22.0,7.0,13.0,7.521367521367521,2925.0,1.0,1.0
2023-10,P85002,ACCURX LIMITED,48.0,12.0,36.0,7.524690390343314,6379.0,1.0,1.0
2023-10,P85003,ACCURX LIMITED,20.0,10.0,10.0,3.211819495744339,6227.0,1.0,1.0
2023-10,P85004,"ECONSULT HEALTH LIMITED, ACCURX LIMITED",74.0,21.0,53.0,13.23792486583184,5590.0,1.0,1.0
2023-10,P85005,ACCURX LIMITED,193.0,57.0,136.0,20.45141464448448,9437.0,1.0,1.0
2023-10,P85007,ACCURX LIMITED,79.0,61.0,18.0,23.201174743024964,3405.0,1.0,1.0
2023-10,P85010,ACCURX LIMITED,726.0,224.0,502.0,51.46381229177004,14107.0,1.0,1.0
2023-10,P85011,ACCURX LIMITED,122.0,72.0,50.0,10.175145954962469,11990.0,1.0,1.0
2023-10,P85012,ACCURX LIMITED,11.0,1.0,10.0,2.002184200946487,5494.0,1.0,1.0
2023-10,P85013,ACCURX LIMITED,1529.0,1194.0,335.0,69.92911045049165,21865.0,1.0,1.0
2023-10,P85014,ACCURX LIMITED,22.0,8.0,14.0,3.646610309961876,6033.0,1.0,1.0
2023-10,P85015,ACCURX LIMITED,67.0,19.0,48.0,8.743312018791597,7663.0,1.0,1.0
2023-10,P85016,ACCURX LIMITED,0.0,0.0,0.0,0.0,13997.0,1.0,0.0
2023-10,P85017,ACCURX LIMITED,44.0,9.0,35.0,4.786771105308964,9192.0,1.0,1.0
2023-10,P85018,ACCURX LIMITED,24.0,8.0,16.0,5.322687957418497,4509.0,1.0,1.0
2023-10,P85019,"ECONSULT HEALTH LIMITED, ACCURX LIMITED",1028.0,880.0,148.0,166.8560298652816,6161.0,1.0,1.0
2023-10,P85020,ACCURX LIMITED,375.0,0.0,375.0,47.42633109902618,7907.0,1.0,1.0
2023-10,P85021,ACCURX LIMITED,131.0,72.0,59.0,12.294697325199436,10655.0,1.0,1.0
2023-10,P85022,ACCURX LIMITED,38.0,10.0,28.0,7.933194154488518,4790.0,1.0,1.0
2023-10,P85026,ACCURX LIMITED,418.0,0.0,418.0,25.77542085465869,16217.0,1.0,1.0
2023-10,P85601,ACCURX LIMITED,38.0,10.0,28.0,12.876990850559134,2951.0,1.0,1.0
2023-10,P85605,ECONSULT HEALTH LIMITED,13.0,4.0,9.0,1.761278959490584,7381.0,1.0,1.0
2023-10,P85606,ACCURX LIMITED,114.0,65.0,49.0,18.759256211946685,6077.0,1.0,1.0
2023-10,P85608,None/Unknown,0.0,0.0,0.0,0.0,2580.0,0.0,0.0
2023-10,P85610,ECONSULT HEALTH LIMITED,456.0,401.0,55.0,62.21858370855506,7329.0,1.0,1.0
2023-10,P85612,ACCURX LIMITED,12.0,7.0,5.0,3.225806451612903,3720.0,1.0,1.0
2023-10,P85614,ACCURX LIMITED,51.0,13.0,38.0,14.190317195325544,3594.0,1.0,1.0
2023-10,P85615,ACCURX LIMITED,20.0,6.0,14.0,1.6774301769688835,11923.0,1.0,1.0
2023-10,P85622,ACCURX LIMITED,51.0,18.0,33.0,4.512874966817096,11301.0,1.0,1.0
2023-10,P86001,PATCHS HEALTH LIMITED,81.0,26.0,55.0,10.710035700119,7563.0,1.0,1.0
2023-10,P86002,PATCHS HEALTH LIMITED,24.0,24.0,0.0,15.473887814313349,1551.0,1.0,1.0
2023-10,P86003,PATCHS HEALTH LIMITED,19.0,18.0,1.0,1.6781487369722663,11322.0,1.0,1.0
2023-10,P86004,PATCHS HEALTH LIMITED,277.0,261.0,16.0,31.242950597789303,8866.0,1.0,1.0
2023-10,P86005,PATCHS HEALTH LIMITED,53.0,23.0,30.0,8.50176451716394,6234.0,1.0,1.0
2023-10,P86006,PATCHS HEALTH LIMITED,52.0,22.0,30.0,3.216428527246861,16167.0,1.0,1.0
2023-10,P86007,PATCHS HEALTH LIMITED,508.0,192.0,316.0,38.07239751180394,13343.0,1.0,1.0
2023-10,P86008,PATCHS HEALTH LIMITED,191.0,80.0,111.0,19.320250859801742,9886.0,1.0,1.0
2023-10,P86009,PATCHS HEALTH LIMITED,117.0,0.0,117.0,11.644108280254777,10048.0,1.0,1.0
2023-10,P86010,PATCHS HEALTH LIMITED,233.0,112.0,121.0,27.045850261172376,8615.0,1.0,1.0
2023-10,P86011,PATCHS HEALTH LIMITED,105.0,58.0,47.0,12.087026591458502,8687.0,1.0,1.0
2023-10,P86012,PATCHS HEALTH LIMITED,210.0,32.0,178.0,23.38009352037408,8982.0,1.0,1.0
2023-10,P86013,PATCHS HEALTH LIMITED,3.0,0.0,3.0,0.4725153567490943,6349.0,1.0,1.0
2023-10,P86014,PATCHS HEALTH LIMITED,347.0,9.0,338.0,42.01985953015258,8258.0,1.0,1.0
2023-10,P86015,None/Unknown,0.0,0.0,0.0,0.0,4977.0,0.0,0.0
2023-10,P86016,PATCHS HEALTH LIMITED,281.0,184.0,97.0,31.902815622161672,8808.0,1.0,1.0
2023-10,P86017,PATCHS HEALTH LIMITED,323.0,5.0,318.0,69.58207669108144,4642.0,1.0,1.0
2023-10,P86018,PATCHS HEALTH LIMITED,155.0,51.0,104.0,17.885991230094625,8666.0,1.0,1.0
2023-10,P86019,PATCHS HEALTH LIMITED,73.0,17.0,56.0,7.483341875961046,9755.0,1.0,1.0
2023-10,P86021,PATCHS HEALTH LIMITED,3.0,3.0,0.0,0.845785170566676,3547.0,1.0,1.0
2023-10,P86022,PATCHS HEALTH LIMITED,141.0,83.0,58.0,16.00635713474855,8809.0,1.0,1.0
2023-10,P86023,PATCHS HEALTH LIMITED,758.0,430.0,328.0,85.91182137594923,8823.0,1.0,1.0
2023-10,P86026,PATCHS HEALTH LIMITED,4.0,1.0,3.0,0.523491689569428,7641.0,1.0,1.0
2023-10,P86602,PATCHS HEALTH LIMITED,0.0,0.0,0.0,0.0,3348.0,1.0,0.0
2023-10,P86606,PATCHS HEALTH LIMITED,17.0,10.0,7.0,3.4779050736497545,4888.0,1.0,1.0
2023-10,P86608,PATCHS HEALTH LIMITED,8.0,3.0,5.0,1.8038331454340475,4435.0,1.0,1.0
2023-10,P86609,PATCHS HEALTH LIMITED,15.0,2.0,13.0,6.127450980392156,2448.0,1.0,1.0
2023-10,P86614,PATCHS HEALTH LIMITED,109.0,11.0,98.0,22.32691519868906,4882.0,1.0,1.0
2023-10,P86619,PATCHS HEALTH LIMITED,0.0,0.0,0.0,0.0,6612.0,1.0,0.0
2023-10,P86620,PATCHS HEALTH LIMITED,30.0,7.0,23.0,10.88929219600726,2755.0,1.0,1.0
2023-10,P86624,PATCHS HEALTH LIMITED,39.0,3.0,36.0,9.35251798561151,4170.0,1.0,1.0
2023-10,P87002,None/Unknown,0.0,0.0,0.0,0.0,11555.0,0.0,0.0
2023-10,P87004,None/Unknown,0.0,0.0,0.0,0.0,12185.0,0.0,0.0
2023-10,P87008,ACCURX LIMITED,19.0,8.0,11.0,2.170436371944254,8754.0,1.0,1.0
2023-10,P87015,None/Unknown,0.0,0.0,0.0,0.0,5763.0,0.0,0.0
2023-10,P87016,"EMIS HEALTH SECONDARY CARE, ACCURX LIMITED",2034.0,1660.0,371.0,150.27705947543407,13535.0,1.0,1.0
2023-10,P87017,None/Unknown,0.0,0.0,0.0,0.0,5005.0,0.0,0.0
2023-10,P87019,ACCURX LIMITED,719.0,213.0,506.0,56.23777864685178,12785.0,1.0,1.0
2023-10,P87020,ACCURX LIMITED,0.0,0.0,0.0,0.0,15766.0,1.0,0.0
2023-10,P87022,None/Unknown,0.0,0.0,0.0,0.0,2047.0,0.0,0.0
2023-10,P87024,None/Unknown,0.0,0.0,0.0,0.0,11195.0,0.0,0.0
2023-10,P87025,EMIS HEALTH SECONDARY CARE,146.0,0.0,0.0,14.57667731629393,10016.0,1.0,1.0
2023-10,P87026,ACCURX LIMITED,69.0,68.0,1.0,5.445075757575758,12672.0,1.0,1.0
2023-10,P87027,PATCHS HEALTH LIMITED,371.0,141.0,230.0,19.44648285983856,19078.0,1.0,1.0
2023-10,P87028,None/Unknown,0.0,0.0,0.0,0.0,9229.0,0.0,0.0
2023-10,P87032,ACCURX LIMITED,1523.0,1089.0,434.0,264.9617258176757,5748.0,1.0,1.0
2023-10,P87035,ACCURX LIMITED,1684.0,1291.0,393.0,153.04916840861583,11003.0,1.0,1.0
2023-10,P87040,"PATCHS HEALTH LIMITED, ACCURX LIMITED",15.0,3.0,12.0,1.7010660013608527,8818.0,1.0,1.0
2023-10,P87610,ACCURX LIMITED,0.0,0.0,0.0,0.0,13160.0,1.0,0.0
2023-10,P87613,None/Unknown,0.0,0.0,0.0,0.0,4443.0,0.0,0.0
2023-10,P87620,None/Unknown,0.0,0.0,0.0,0.0,9376.0,0.0,0.0
2023-10,P87624,None/Unknown,0.0,0.0,0.0,0.0,5072.0,0.0,0.0
2023-10,P87625,None/Unknown,0.0,0.0,0.0,0.0,2653.0,0.0,0.0
2023-10,P87627,None/Unknown,0.0,0.0,0.0,0.0,3359.0,0.0,0.0
2023-10,P87630,None/Unknown,0.0,0.0,0.0,0.0,3081.0,0.0,0.0
2023-10,P87634,"PATCHS HEALTH LIMITED, EMIS HEALTH SECONDARY CARE, ACCURX LIMITED",80.0,45.0,31.0,7.810974419058777,10242.0,1.0,1.0
2023-10,P87639,None/Unknown,0.0,0.0,0.0,0.0,4082.0,0.0,0.0
2023-10,P87648,None/Unknown,0.0,0.0,0.0,0.0,6463.0,0.0,0.0
2023-10,P87649,ACCURX LIMITED,38.0,18.0,20.0,5.932864949258392,6405.0,1.0,1.0
2023-10,P87651,None/Unknown,0.0,0.0,0.0,0.0,5562.0,0.0,0.0
2023-10,P87654,ACCURX LIMITED,1909.0,1659.0,250.0,165.1812754174959,11557.0,1.0,1.0
2023-10,P87657,PATCHS HEALTH LIMITED,84.0,21.0,63.0,23.843315356230487,3523.0,1.0,1.0
2023-10,P87658,ACCURX LIMITED,412.0,346.0,66.0,113.06256860592757,3644.0,1.0,1.0
2023-10,P87661,None/Unknown,0.0,0.0,0.0,0.0,2286.0,0.0,0.0
2023-10,P88002,ACCURX LIMITED,39.0,12.0,27.0,6.21414913957935,6276.0,1.0,1.0
2023-10,P88003,ACCURX LIMITED,69.0,13.0,56.0,7.337303275202042,9404.0,1.0,1.0
2023-10,P88005,PATCHS HEALTH LIMITED,3297.0,2516.0,781.0,286.04893284747527,11526.0,1.0,1.0
2023-10,P88006,ACCURX LIMITED,428.0,215.0,213.0,38.75758398985783,11043.0,1.0,1.0
2023-10,P88007,ACCURX LIMITED,4010.0,2982.0,1028.0,282.9123747707069,14174.0,1.0,1.0
2023-10,P88008,ACCURX LIMITED,63.0,30.0,33.0,7.595852423438631,8294.0,1.0,1.0
2023-10,P88009,None/Unknown,0.0,0.0,0.0,0.0,3320.0,0.0,0.0
2023-10,P88011,ACCURX LIMITED,53.0,1.0,52.0,4.995287464655985,10610.0,1.0,1.0
2023-10,P88012,ACCURX LIMITED,54.0,32.0,22.0,6.858013716027433,7874.0,1.0,1.0
2023-10,P88013,None/Unknown,0.0,0.0,0.0,0.0,12696.0,0.0,0.0
2023-10,P88014,ACCURX LIMITED,1110.0,958.0,152.0,230.67331670822944,4812.0,1.0,1.0
2023-10,P88015,ACCURX LIMITED,2842.0,2672.0,170.0,234.121426806162,12139.0,1.0,1.0
2023-10,P88016,ACCURX LIMITED,3566.0,2816.0,750.0,257.38000721761097,13855.0,1.0,1.0
2023-10,P88017,ACCURX LIMITED,17.0,1.0,16.0,2.5407263488267824,6691.0,1.0,1.0
2023-10,P88018,ACCURX LIMITED,341.0,73.0,268.0,33.82936507936508,10080.0,1.0,1.0
2023-10,P88019,ACCURX LIMITED,49.0,16.0,33.0,8.149010477299184,6013.0,1.0,1.0
2023-10,P88020,None/Unknown,0.0,0.0,0.0,0.0,11464.0,0.0,0.0
2023-10,P88021,ACCURX LIMITED,197.0,114.0,83.0,28.48467322151533,6916.0,1.0,1.0
2023-10,P88023,None/Unknown,0.0,0.0,0.0,0.0,7120.0,0.0,0.0
2023-10,P88024,ACCURX LIMITED,173.0,31.0,142.0,17.044334975369456,10150.0,1.0,1.0
2023-10,P88025,ACCURX LIMITED,3702.0,2186.0,1516.0,343.6368699526594,10773.0,1.0,1.0
2023-10,P88026,ACCURX LIMITED,1447.0,460.0,987.0,27.69643028040961,52245.0,1.0,1.0
2023-10,P88031,ACCURX LIMITED,1115.0,926.0,189.0,196.96166754990284,5661.0,1.0,1.0
2023-10,P88041,ACCURX LIMITED,177.0,124.0,53.0,22.334384858044167,7925.0,1.0,1.0
2023-10,P88042,ACCURX LIMITED,199.0,190.0,9.0,29.144698301113067,6828.0,1.0,1.0
2023-10,P88043,ACCURX LIMITED,173.0,52.0,121.0,18.29526226734349,9456.0,1.0,1.0
2023-10,P88044,None/Unknown,0.0,0.0,0.0,0.0,4576.0,0.0,0.0
2023-10,P88606,ACCURX LIMITED,56.0,36.0,20.0,9.590683336187704,5839.0,1.0,1.0
2023-10,P88615,ACCURX LIMITED,103.0,23.0,80.0,31.459987782529016,3274.0,1.0,1.0
2023-10,P88623,ACCURX LIMITED,22.0,3.0,19.0,3.141959440159954,7002.0,1.0,1.0
2023-10,P88625,ACCURX LIMITED,92.0,43.0,49.0,11.635259896294423,7907.0,1.0,1.0
2023-10,P88632,ACCURX LIMITED,4006.0,3255.0,751.0,221.9636524822695,18048.0,1.0,1.0
2023-10,P89002,None/Unknown,0.0,0.0,0.0,0.0,17604.0,0.0,0.0
2023-10,P89003,EMIS HEALTH SECONDARY CARE,80.0,0.0,0.0,8.155775308390252,9809.0,1.0,1.0
2023-10,P89004,EMIS HEALTH SECONDARY CARE,254.0,0.0,0.0,38.92123812442538,6526.0,1.0,1.0
2023-10,P89005,ACCURX LIMITED,2259.0,1666.0,593.0,272.36556546901375,8294.0,1.0,1.0
2023-10,P89006,None/Unknown,0.0,0.0,0.0,0.0,11762.0,0.0,0.0
2023-10,P89007,EMIS HEALTH SECONDARY CARE,65.0,0.0,0.0,9.277761918355694,7006.0,1.0,1.0
2023-10,P89008,"EMIS HEALTH SECONDARY CARE, ACCURX LIMITED",2398.0,0.0,0.0,136.57591980863424,17558.0,1.0,1.0
2023-10,P89010,EMIS HEALTH SECONDARY CARE,1.0,0.0,0.0,0.1297016861219196,7710.0,1.0,1.0
2023-10,P89011,EMIS HEALTH SECONDARY CARE,8.0,0.0,0.0,1.6673614005835766,4798.0,1.0,1.0
2023-10,P89012,EMIS HEALTH SECONDARY CARE,0.0,0.0,0.0,0.0,7011.0,1.0,0.0
2023-10,P89013,EMIS HEALTH SECONDARY CARE,8.0,0.0,0.0,1.523809523809524,5250.0,1.0,1.0
2023-10,P89014,ACCURX LIMITED,3613.0,3103.0,510.0,285.4546891048432,12657.0,1.0,1.0
2023-10,P89015,ACCURX LIMITED,7489.0,3788.0,3701.0,370.3758654797231,20220.0,1.0,1.0
2023-10,P89016,EMIS HEALTH SECONDARY CARE,0.0,0.0,0.0,0.0,8216.0,1.0,0.0
2023-10,P89018,ACCURX LIMITED,2211.0,1515.0,696.0,256.79442508710804,8610.0,1.0,1.0
2023-10,P89020,EMIS HEALTH SECONDARY CARE,0.0,0.0,0.0,0.0,7927.0,1.0,0.0
2023-10,P89021,EMIS HEALTH SECONDARY CARE,2842.0,0.0,0.0,261.6701961145382,10861.0,1.0,1.0
2023-10,P89022,EMIS HEALTH SECONDARY CARE,1.0,0.0,0.0,0.2849002849002849,3510.0,1.0,1.0
2023-10,P89023,ACCURX LIMITED,93.0,57.0,36.0,17.032967032967033,5460.0,1.0,1.0
2023-10,P89025,ACCURX LIMITED,21.0,12.0,9.0,6.901084456128821,3043.0,1.0,1.0
2023-10,P89026,ACCURX LIMITED,157.0,88.0,69.0,24.23213458867109,6479.0,1.0,1.0
2023-10,P89029,"EMIS HEALTH SECONDARY CARE, ACCURX LIMITED",904.0,592.0,306.0,145.24421593830334,6224.0,1.0,1.0
2023-10,P89030,None/Unknown,0.0,0.0,0.0,0.0,3902.0,0.0,0.0
2023-10,P89602,EMIS HEALTH SECONDARY CARE,0.0,0.0,0.0,0.0,3942.0,1.0,0.0
2023-10,P89609,"EMIS HEALTH SECONDARY CARE, ACCURX LIMITED",16.0,1.0,1.0,2.9298663248489287,5461.0,1.0,1.0
2023-10,P89612,"EMIS HEALTH SECONDARY CARE, ACCURX LIMITED",10.0,2.0,7.0,4.464285714285714,2240.0,1.0,1.0
2023-10,P89613,EMIS HEALTH SECONDARY CARE,1.0,0.0,0.0,0.2883506343713956,3468.0,1.0,1.0
2023-10,P89618,EMIS HEALTH SECONDARY CARE,120.0,0.0,0.0,46.11837048424289,2602.0,1.0,1.0
2023-10,P91003,ACCURX LIMITED,775.0,511.0,264.0,125.9548187875833,6153.0,1.0,1.0
2023-10,P91004,EMIS HEALTH SECONDARY CARE,81.0,0.0,1.0,9.690154324679986,8359.0,1.0,1.0
2023-10,P91006,None/Unknown,0.0,0.0,0.0,0.0,13315.0,0.0,0.0
2023-10,P91007,EMIS HEALTH SECONDARY CARE,5.0,0.0,0.0,1.029018316526034,4859.0,1.0,1.0
2023-10,P91008,ACCURX LIMITED,25.0,16.0,9.0,4.103069095683571,6093.0,1.0,1.0
2023-10,P91009,None/Unknown,0.0,0.0,0.0,0.0,11130.0,0.0,0.0
2023-10,P91011,ACCURX LIMITED,28.0,5.0,23.0,4.842615012106537,5782.0,1.0,1.0
2023-10,P91012,None/Unknown,0.0,0.0,0.0,0.0,7419.0,0.0,0.0
2023-10,P91013,None/Unknown,0.0,0.0,0.0,0.0,11583.0,0.0,0.0
2023-10,P91014,None/Unknown,0.0,0.0,0.0,0.0,16395.0,0.0,0.0
2023-10,P91016,ACCURX LIMITED,1203.0,593.0,610.0,126.73830594184577,9492.0,1.0,1.0
2023-10,P91017,None/Unknown,0.0,0.0,0.0,0.0,9013.0,0.0,0.0
2023-10,P91018,None/Unknown,0.0,0.0,0.0,0.0,14795.0,0.0,0.0
2023-10,P91019,"EMIS HEALTH SECONDARY CARE, ACCURX LIMITED",28.0,6.0,18.0,7.675438596491228,3648.0,1.0,1.0
2023-10,P91020,ACCURX LIMITED,2308.0,1710.0,598.0,238.06085611139764,9695.0,1.0,1.0
2023-10,P91021,ACCURX LIMITED,363.0,265.0,98.0,23.97780566748133,15139.0,1.0,1.0
2023-10,P91026,ACCURX LIMITED,219.0,28.0,191.0,36.701860231272,5967.0,1.0,1.0
2023-10,P91029,None/Unknown,0.0,0.0,0.0,0.0,11574.0,0.0,0.0
2023-10,P91035,ACCURX LIMITED,783.0,412.0,371.0,59.80751604032997,13092.0,1.0,1.0
2023-10,P91603,ACCURX LIMITED,87.0,42.0,45.0,12.566806297847751,6923.0,1.0,1.0
2023-10,P91604,None/Unknown,0.0,0.0,0.0,0.0,17168.0,0.0,0.0
2023-10,P91617,ACCURX LIMITED,3.0,1.0,2.0,1.1244377811094453,2668.0,1.0,1.0
2023-10,P91623,"EMIS HEALTH SECONDARY CARE, ACCURX LIMITED",107.0,65.0,40.0,19.672733958448244,5439.0,1.0,1.0
2023-10,P91627,EMIS HEALTH SECONDARY CARE,1.0,0.0,0.0,0.1160766105629715,8615.0,1.0,1.0
2023-10,P91629,ACCURX LIMITED,0.0,0.0,0.0,0.0,15231.0,1.0,0.0
2023-10,P91631,ACCURX LIMITED,14.0,1.0,13.0,4.139562389118865,3382.0,1.0,1.0
2023-10,P91633,EMIS HEALTH SECONDARY CARE,0.0,0.0,0.0,0.0,5481.0,1.0,0.0
2023-10,P92001,None/Unknown,0.0,0.0,0.0,0.0,5663.0,0.0,0.0
2023-10,P92002,EMIS HEALTH SECONDARY CARE,114.0,0.0,0.0,21.969550973212563,5189.0,1.0,1.0
2023-10,P92003,None/Unknown,0.0,0.0,0.0,0.0,9444.0,0.0,0.0
2023-10,P92004,None/Unknown,0.0,0.0,0.0,0.0,7750.0,0.0,0.0
2023-10,P92005,None/Unknown,0.0,0.0,0.0,0.0,4191.0,0.0,0.0
2023-10,P92006,None/Unknown,0.0,0.0,0.0,0.0,6156.0,0.0,0.0
2023-10,P92007,None/Unknown,0.0,0.0,0.0,0.0,6680.0,0.0,0.0
2023-10,P92008,None/Unknown,0.0,0.0,0.0,0.0,8757.0,0.0,0.0
2023-10,P92010,None/Unknown,0.0,0.0,0.0,0.0,12117.0,0.0,0.0
2023-10,P92011,None/Unknown,0.0,0.0,0.0,0.0,7967.0,0.0,0.0
2023-10,P92012,None/Unknown,0.0,0.0,0.0,0.0,4462.0,0.0,0.0
2023-10,P92014,None/Unknown,0.0,0.0,0.0,0.0,13461.0,0.0,0.0
2023-10,P92015,None/Unknown,0.0,0.0,0.0,0.0,5858.0,0.0,0.0
2023-10,P92016,None/Unknown,0.0,0.0,0.0,0.0,18518.0,0.0,0.0
2023-10,P92017,None/Unknown,0.0,0.0,0.0,0.0,13023.0,0.0,0.0
2023-10,P92019,None/Unknown,0.0,0.0,0.0,0.0,10421.0,0.0,0.0
2023-10,P92020,None/Unknown,0.0,0.0,0.0,0.0,4870.0,0.0,0.0
2023-10,P92021,None/Unknown,0.0,0.0,0.0,0.0,5949.0,0.0,0.0
2023-10,P92023,None/Unknown,0.0,0.0,0.0,0.0,9122.0,0.0,0.0
2023-10,P92024,None/Unknown,0.0,0.0,0.0,0.0,4894.0,0.0,0.0
2023-10,P92026,None/Unknown,0.0,0.0,0.0,0.0,7604.0,0.0,0.0
2023-10,P92028,None/Unknown,0.0,0.0,0.0,0.0,4845.0,0.0,0.0
2023-10,P92029,None/Unknown,0.0,0.0,0.0,0.0,4580.0,0.0,0.0
2023-10,P92030,None/Unknown,0.0,0.0,0.0,0.0,4585.0,0.0,0.0
2023-10,P92031,None/Unknown,0.0,0.0,0.0,0.0,4155.0,0.0,0.0
2023-10,P92033,None/Unknown,0.0,0.0,0.0,0.0,4760.0,0.0,0.0
2023-10,P92034,None/Unknown,0.0,0.0,0.0,0.0,5628.0,0.0,0.0
2023-10,P92038,ACCURX LIMITED,0.0,0.0,0.0,0.0,3185.0,1.0,0.0
2023-10,P92041,EMIS HEALTH SECONDARY CARE,186.0,0.0,0.0,21.99881726788882,8455.0,1.0,1.0
2023-10,P92042,EMIS HEALTH SECONDARY CARE,1.0,0.0,0.0,0.1065076152944935,9389.0,1.0,1.0
2023-10,P92602,None/Unknown,0.0,0.0,0.0,0.0,2482.0,0.0,0.0
2023-10,P92605,None/Unknown,0.0,0.0,0.0,0.0,7448.0,0.0,0.0
2023-10,P92607,None/Unknown,0.0,0.0,0.0,0.0,8040.0,0.0,0.0
2023-10,P92615,None/Unknown,0.0,0.0,0.0,0.0,4881.0,0.0,0.0
2023-10,P92620,EMIS HEALTH SECONDARY CARE,107.0,0.0,0.0,13.85292594510616,7724.0,1.0,1.0
2023-10,P92621,None/Unknown,0.0,0.0,0.0,0.0,3992.0,0.0,0.0
2023-10,P92626,None/Unknown,0.0,0.0,0.0,0.0,5823.0,0.0,0.0
2023-10,P92630,EMIS HEALTH SECONDARY CARE,18.0,0.0,0.0,6.607929515418502,2724.0,1.0,1.0
2023-10,P92633,EMIS HEALTH SECONDARY CARE,133.0,0.0,0.0,43.393148450244695,3065.0,1.0,1.0
2023-10,P92634,None/Unknown,0.0,0.0,0.0,0.0,4678.0,0.0,0.0
2023-10,P92635,None/Unknown,0.0,0.0,0.0,0.0,2109.0,0.0,0.0
2023-10,P92637,EMIS HEALTH SECONDARY CARE,50.0,0.0,0.0,12.758356723653993,3919.0,1.0,1.0
2023-10,P92639,None/Unknown,0.0,0.0,0.0,0.0,3021.0,0.0,0.0
2023-10,P92642,None/Unknown,0.0,0.0,0.0,0.0,5378.0,0.0,0.0
2023-10,P92646,None/Unknown,0.0,0.0,0.0,0.0,3523.0,0.0,0.0
2023-10,P92647,None/Unknown,0.0,0.0,0.0,0.0,3092.0,0.0,0.0
2023-10,P92648,None/Unknown,0.0,0.0,0.0,0.0,4993.0,0.0,0.0
2023-10,P92651,EMIS HEALTH SECONDARY CARE,29.0,0.0,0.0,5.518553758325404,5255.0,1.0,1.0
2023-10,P92653,None/Unknown,0.0,0.0,0.0,0.0,3345.0,0.0,0.0
2023-10,Y00020,None/Unknown,0.0,0.0,0.0,0.0,8969.0,0.0,0.0
2023-10,Y00026,ACCURX LIMITED,3.0,1.0,2.0,1.2903225806451613,2325.0,1.0,1.0
2023-10,Y00033,"PATCHS HEALTH LIMITED, ACCURX LIMITED",5.0,4.0,1.0,0.7623113279463333,6559.0,1.0,1.0
2023-10,Y00050,None/Unknown,0.0,0.0,0.0,0.0,6901.0,0.0,0.0
2023-10,Y00054,None/Unknown,0.0,0.0,0.0,0.0,122.0,0.0,0.0
2023-10,Y00056,ACCURX LIMITED,14.0,5.0,9.0,18.970189701897016,738.0,1.0,1.0
2023-10,Y00057,ECONSULT HEALTH LIMITED,2183.0,1824.0,359.0,146.41180415828302,14910.0,1.0,1.0
2023-10,Y00060,ACCURX LIMITED,1.0,0.0,1.0,1.680672268907563,595.0,1.0,1.0
2023-10,Y00078,"EMIS HEALTH SECONDARY CARE, ACCURX LIMITED",122.0,61.0,58.0,24.938675388389207,4892.0,1.0,1.0
2023-10,Y00080,None/Unknown,0.0,0.0,0.0,0.0,7103.0,0.0,0.0
2023-10,Y00081,None/Unknown,0.0,0.0,0.0,0.0,28.0,0.0,0.0
2023-10,Y00090,ECONSULT HEALTH LIMITED,47.0,29.0,18.0,5.645645645645645,8325.0,1.0,1.0
2023-10,Y00137,ACCURX LIMITED,22.0,2.0,20.0,0.6795786612300374,32373.0,1.0,1.0
2023-10,Y00140,ACCURX LIMITED,4.0,2.0,2.0,1.8630647414997672,2147.0,1.0,1.0
2023-10,Y00155,ACCURX LIMITED,38.0,20.0,18.0,3.549080041094611,10707.0,1.0,1.0
2023-10,Y00159,CONTINUUM HEALTH LIMITED,2192.0,1943.0,249.0,71.49846695805337,30658.0,1.0,1.0
2023-10,Y00182,None/Unknown,0.0,0.0,0.0,0.0,1377.0,0.0,0.0
2023-10,Y00184,ECONSULT HEALTH LIMITED,119.0,83.0,36.0,12.686567164179104,9380.0,1.0,1.0
2023-10,Y00185,None/Unknown,0.0,0.0,0.0,0.0,11557.0,0.0,0.0
