gp_code,sat_24,cont_24,sat_25,cont_25,sat_26,cont_26,d_sat_25_26,d_cont_25_26,n_25,n_26,deflection_2026,access_satisfaction_2026,pt_same_day_2026,imd_score,rural,region
C82116,75.3752970531279,37.2341140802034,78.37937910000001,32.0356914,72.5855116535667,24.6745890881002,-5.79386744643331,-7.361102311899799,73.0,94.0,16.0221293122631,65.5553796096428,51.50329987885151,41.24,0.0,MIDLANDS
C82121,89.74954130670871,48.1104961144947,84.9495022,45.3057676,76.85465978116291,38.9024202025675,-8.09484241883709,-6.403347397432505,89.0,101.0,7.704870540932621,70.39839030439839,54.9337144863961,18.49,0.0,MIDLANDS
C82600,93.4515144825616,74.7946318627745,92.8105845,79.3009275,88.45560103491,89.2049643465195,-4.354983465090001,9.904036846519503,115.0,107.0,0.0,92.6249838511945,58.4315030102544,15.73,1.0,MIDLANDS
C82610,78.90816316832719,64.592708431433,80.5921038,75.2646816,77.4754700322628,37.735729232027495,-3.1166337677371985,-37.52895236797251,124.0,89.0,9.57244358920414,72.6003161279268,52.363139383981405,45.94,0.0,MIDLANDS
C82614,74.0811909626768,22.24906984522,52.0608696,16.1068345,63.1039904861021,20.0662244142599,11.043120886102102,3.959389914259898,101.0,84.0,23.652912808712202,58.5327506802645,41.736217198289,15.07,0.0,MIDLANDS
C82620,59.2447758261856,31.8111152832406,56.7542029,28.906056600000003,69.91265761072269,37.4878850498434,13.158454710722687,8.581828449843396,92.0,84.0,17.2381690055447,60.262913063357104,34.500830747003704,32.54,0.0,MIDLANDS
C82631,72.8333796094815,31.2345746340153,75.4919518,28.6437192,86.2035317341878,36.0575890014894,10.71157993418781,7.413869801489398,107.0,117.0,3.8416126537371103,69.7502413882891,56.6221047254525,11.03,0.0,MIDLANDS
C83015,83.3860398798595,31.7663391441675,80.8367353,45.3725653,82.3800443226614,44.7438573846088,1.5433090226614041,-0.6287079153911961,120.0,105.0,4.79239345559549,75.5577004761871,68.6145166145765,22.48,1.0,MIDLANDS
C83018,63.854561244916994,2.2540425111265296,57.7624236,27.8511786,50.65823896384391,28.7653357760145,-7.104184636156091,0.9141571760144984,107.0,130.0,15.701943821689602,36.009382392015596,48.3254995273337,38.6,0.0,MIDLANDS
C83020,88.8069110033878,39.6933552995822,86.1772506,41.0458273,87.2827820060643,55.1057013807286,1.1055314060643013,14.059874080728598,110.0,113.0,0.0,85.7731332147107,64.8409160356577,14.29,1.0,MIDLANDS
C83024,82.64115037094561,42.3940048218513,83.2765329,43.0042733,84.29687734301041,37.7220862331712,1.0203444430104014,-5.282187066828804,112.0,113.0,2.22826879572857,86.23932502366681,56.7348869674976,15.27,1.0,MIDLANDS
C83031,70.936349678159,18.9919333208777,67.4127915,7.775032299999999,87.0840012264496,15.1945036514006,19.671209726449604,7.419471351400602,118.0,122.0,2.536368351857,74.2670009000027,53.5110189725333,10.02,1.0,MIDLANDS
C83032,72.7486840472459,40.756221893019,75.0313475,42.241968400000005,79.325572717018,41.4298712152319,4.29422521701801,-0.8120971847681062,111.0,136.0,1.63498356356867,78.49493199352399,46.3889817890805,31.83,1.0,MIDLANDS
C83033,92.73572729368081,76.3423903190382,94.1261602,84.7388685,93.5027666282802,78.185004074983,-0.6233935717198023,-6.553864425016997,99.0,119.0,4.93758496198768,84.110296419018,66.6683029880652,18.3,1.0,MIDLANDS
C83073,71.4999891679579,52.846239152679495,61.0614502,46.867104,78.021890874274,28.2063013333272,16.960440674274004,-18.660802666672797,107.0,104.0,0.666604688232726,83.2725667200791,49.1542944207578,23.39,0.0,MIDLANDS
C83074,96.6358705193631,79.4305564222332,92.2719124,76.9462469,95.0396114910514,75.85070424256209,2.767699091051398,-1.0955426574379175,118.0,86.0,0.0,95.0396114910514,57.3867321198125,18.37,1.0,MIDLANDS
C83075,79.9020446761815,65.0477725248788,84.0256856,60.7499843,84.7702765842365,60.572050954560495,0.7445909842364955,-0.17793334543950579,105.0,139.0,,79.4132876583307,52.4510492882199,17.26,0.0,MIDLANDS
C83080,69.4598324206697,34.536433183312894,85.4645879,41.5106312,84.1853935777646,32.2405766691714,-1.2791943222353979,-9.270054530828595,110.0,99.0,2.38782565741373,81.137842461367,42.2943238916405,19.52,0.0,MIDLANDS
C83083,59.710209148176496,43.6984049584768,64.4719141,53.6204661,47.287878138663096,9.68302706648091,-17.18403596133691,-43.93743903351909,118.0,105.0,18.777341208858502,48.580871616253,60.9731366357932,22.64,1.0,MIDLANDS
C83611,76.2802967848378,38.034622326363,91.0763897,57.976069200000005,87.7298807753844,31.1728702204246,-3.3465089246155912,-26.803198979575406,114.0,105.0,6.0260622666717,79.3724899013464,62.1172209332122,11.88,1.0,MIDLANDS
C83613,81.1467439184439,40.6361258548578,90.3281699,59.9684358,76.0448192192974,36.6590425076062,-14.283350680702611,-23.3093932923938,126.0,112.0,8.10974369169626,74.9142957770252,59.342383096935905,18.26,1.0,MIDLANDS
C83617,58.2795630328247,29.9917010783255,54.7776178,19.7952248,66.40620257369581,50.98775669915761,11.628584773695806,31.192531899157608,116.0,94.0,2.02374285040394,72.9294518471895,56.4864659054702,20.36,1.0,MIDLANDS
C84035,79.17408509451181,64.2805895920078,83.4278376,61.425775900000005,72.5248950631552,46.8319393160762,-10.902942536844805,-14.593836583923803,104.0,123.0,1.2260137453535098,64.1111991297859,35.0809685356413,19.71,0.0,MIDLANDS
C84039,68.4417702876612,21.7112425376537,70.6652812,33.078489100000006,77.0115928595912,43.1227156932032,6.346311659591208,10.044226593203192,124.0,88.0,9.652480628000259,60.6520863510377,51.180755867227305,20.63,0.0,MIDLANDS
C84042,81.4270812315947,43.1378175192479,76.2183496,40.6774223,62.8939335473561,17.9378313106462,-13.324416052643898,-22.739590989353804,106.0,122.0,24.5180668308213,57.6887710126025,44.3021712213806,18.02,0.0,MIDLANDS
C84045,89.2570021720028,55.138731836995504,80.9922586,27.008165,77.7323403910929,52.7127486979311,-3.259918208907095,25.704583697931096,107.0,114.0,0.0,83.1668157554649,55.4729741832999,12.58,1.0,MIDLANDS
C84051,76.5667696424774,27.902733678979303,70.211112,27.1330033,71.7024703660645,31.7278434172222,1.4913583660645031,4.594840117222201,117.0,116.0,7.82818618236385,62.3480656668488,53.30057575768971,22.95,0.0,MIDLANDS
C84053,77.3188929578128,14.8466551834685,81.1435905,16.7034333,64.7323914289188,16.024607725105298,-16.4111990710812,-0.6788255748947023,145.0,103.0,12.1423927789776,55.877282179328304,41.8789391603344,21.42,0.0,MIDLANDS
C84055,70.396817977921,28.4463832894379,68.1285447,10.9086064,62.8899194354024,34.4811559502865,-5.238625264597609,23.5725495502865,101.0,132.0,13.0663946201324,59.573449383327606,44.4124857458565,17.18,0.0,MIDLANDS
C84057,80.5853231765691,64.95400236233651,86.2468444,46.1307004,87.3003701216396,54.2385169425998,1.053525721639602,8.1078165425998,119.0,83.0,1.4603321981919,90.5963059951802,50.135146098333806,23.83,0.0,MIDLANDS
C84117,76.1277104028907,9.928808981146659,67.40235650000001,20.9715451,73.8227289696677,52.1962483183661,6.420372469667683,31.224703218366102,47.0,57.0,11.9789737351088,79.6259236044892,40.2491782216757,31.88,0.0,MIDLANDS
C84129,50.8021683770989,9.78135301418792,66.0717141,14.4982946,72.2702390006445,34.749851388423906,6.1985249006445,20.251556788423905,120.0,112.0,7.562574234328941,67.713255494487,43.8965196987064,28.5,0.0,MIDLANDS
C84140,85.1346293450622,32.9519370484942,85.3039507,67.68913570000001,87.2378998430717,53.546801916765,1.9339491430717004,-14.14233378323501,133.0,90.0,7.98956165910499,82.29190844923791,52.5246871414129,28.15,0.0,MIDLANDS
C84150,78.9872825317919,60.7538668107896,84.8660931,58.7850652,75.9838998363937,55.79534634451701,-8.882193263606297,-2.989718855482991,101.0,129.0,2.7933489966759097,73.182461117138,56.695088656342996,13.71,0.0,MIDLANDS
C84605,94.4139740964633,66.8889049784534,94.3507225,35.370372100000004,89.72436851062699,56.4163723958366,-4.6263539893730155,21.0460002958366,124.0,95.0,3.7270533910900503,87.4423698871847,57.2203555649507,7.56,0.0,MIDLANDS
C82013,76.8217039178256,26.5624731935117,83.32925329999999,56.32161,88.14630647197819,45.5184208344608,4.817053171978202,-10.803189165539202,111.0,91.0,6.4165515809123805,84.668152778031,60.7967252212851,15.2,0.0,MIDLANDS
C82014,81.87934325228329,24.7741473934361,83.8787515,36.3418271,76.3587412471604,30.7799407437988,-7.5200102528396116,-5.561886356201203,129.0,98.0,3.3090058526734705,58.2839049604531,47.408777204520604,11.09,0.0,MIDLANDS
C82016,84.188583249456,51.5529881781164,91.4496386,51.537956,86.4472587723743,37.9882185682877,-5.0023798276257025,-13.549737431712302,105.0,117.0,5.39417536067466,83.32291881785599,45.507640175938604,14.6,1.0,MIDLANDS
C82018,58.624622736945994,19.9614789902311,40.3610833,13.6603892,63.7941940885846,18.0948313967092,23.4331107885846,4.434442196709201,95.0,88.0,22.6989122623661,43.7151304153966,51.8312148617548,30.1,0.0,MIDLANDS
C82020,74.2111894666328,42.9236003435316,57.7431609,30.877246000000003,57.2526144751792,27.0233706273452,-0.49054642482079913,-3.8538753726548016,77.0,81.0,11.93256241892,49.0129497331597,35.971578692568,32.08,0.0,MIDLANDS
C82021,37.6105776218502,0.0,47.9308282,4.5282831,67.0740326698022,19.4667133481397,19.143204469802193,14.9384302481397,93.0,89.0,7.75511944103523,68.0868801459477,41.0846564139196,11.56,0.0,MIDLANDS
C82022,75.7102565612048,50.470515894379794,68.2796167,29.7086878,77.3702216243383,57.2360754505518,9.090604924338294,27.527387650551802,107.0,110.0,12.3543536793331,66.1448005549934,54.674286554595696,11.1,1.0,MIDLANDS
C82024,76.9462440703257,35.495227839341794,52.7480472,19.1789151,59.7260334405634,43.6696586232028,6.977986240563396,24.4907435232028,94.0,71.0,9.25045167373203,54.0180659357081,41.2253509671714,33.68,0.0,MIDLANDS
