month,level,org_code,org_name,region_code,region_name,metric,value
2026-03,ICB,QJK,NHS Devon Integrated Care Board,Y58,South West,unique_users_ordering_prescriptions,112314.0
2026-04,ICB,QJK,NHS Devon Integrated Care Board,Y58,South West,unique_users_ordering_prescriptions,107994.0
2020-12,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,account_registrations,1424.0
2021-01,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,account_registrations,2883.0
2021-02,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,account_registrations,2579.0
2021-03,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,account_registrations,3340.0
2021-04,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,account_registrations,5314.0
2021-05,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,account_registrations,29953.0
2021-06,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,account_registrations,30694.0
2021-07,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,account_registrations,42971.0
2021-08,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,account_registrations,32178.0
2021-09,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,account_registrations,27319.0
2021-10,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,account_registrations,21174.0
2021-11,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,account_registrations,21580.0
2021-12,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,account_registrations,44322.0
2022-01,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,account_registrations,17315.0
2022-02,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,account_registrations,9649.0
2022-03,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,account_registrations,9796.0
2022-04,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,account_registrations,8927.0
2022-05,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,account_registrations,9223.0
2022-06,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,account_registrations,6871.0
2022-07,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,account_registrations,7700.0
2022-08,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,account_registrations,5632.0
2022-09,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,account_registrations,4688.0
2022-10,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,account_registrations,4496.0
2022-11,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,account_registrations,2748.0
2022-12,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,account_registrations,2261.0
2023-01,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,account_registrations,2965.0
2023-02,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,account_registrations,2261.0
2023-03,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,account_registrations,2230.0
2023-04,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,account_registrations,2101.0
2023-05,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,account_registrations,1988.0
2023-06,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,account_registrations,2251.0
2023-07,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,account_registrations,1959.0
2023-08,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,account_registrations,2015.0
2023-09,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,account_registrations,2252.0
2023-10,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,account_registrations,2328.0
2023-11,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,account_registrations,2154.0
2023-12,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,account_registrations,2005.0
2024-01,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,account_registrations,2641.0
2024-02,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,account_registrations,2825.0
2024-03,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,account_registrations,2670.0
2024-04,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,account_registrations,2721.0
2024-05,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,account_registrations,3742.0
2024-06,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,account_registrations,3090.0
2024-07,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,account_registrations,2886.0
2024-08,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,account_registrations,2586.0
2024-09,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,account_registrations,2713.0
2024-10,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,account_registrations,3279.0
2024-11,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,account_registrations,3404.0
2024-12,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,account_registrations,2840.0
2025-01,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,account_registrations,3852.0
2025-02,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,account_registrations,3399.0
2025-03,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,account_registrations,3594.0
2025-04,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,account_registrations,3292.0
2025-05,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,account_registrations,3211.0
2025-06,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,account_registrations,3919.0
2025-07,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,account_registrations,3755.0
2025-08,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,account_registrations,3877.0
2025-09,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,account_registrations,4140.0
2025-10,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,account_registrations,4755.0
2025-11,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,account_registrations,3986.0
2025-12,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,account_registrations,3148.0
2026-01,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,account_registrations,3877.0
2026-02,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,account_registrations,3650.0
2026-03,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,account_registrations,4214.0
2026-04,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,account_registrations,3800.0
2020-12,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,logins,25040.0
2021-01,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,logins,35522.0
2021-02,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,logins,36445.0
2021-03,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,logins,48555.0
2021-04,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,logins,54558.0
2021-05,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,logins,199329.0
2021-06,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,logins,236573.0
2021-07,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,logins,364001.0
2021-08,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,logins,326918.0
2021-09,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,logins,349464.0
2021-10,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,logins,371251.0
2021-11,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,logins,459757.0
2021-12,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,logins,704083.0
2022-01,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,logins,466414.0
2022-02,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,logins,317325.0
2022-03,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,logins,320537.0
2022-04,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,logins,290874.0
2022-05,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,logins,302405.0
2022-06,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,logins,257505.0
2022-07,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,logins,262351.0
2022-08,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,logins,248744.0
2022-09,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,logins,276878.0
2022-10,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,logins,316528.0
2022-11,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,logins,248093.0
2022-12,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,logins,216585.0
2023-01,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,logins,256992.0
2023-02,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,logins,244460.0
2023-03,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,logins,278073.0
2023-04,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,logins,265469.0
2023-05,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,logins,285404.0
2023-06,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,logins,274772.0
2023-07,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,logins,279141.0
2023-08,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,logins,291055.0
2023-09,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,logins,341295.0
2023-10,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,logins,410061.0
2023-11,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,logins,365093.0
2023-12,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,logins,322425.0
2024-01,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,logins,392414.0
2024-02,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,logins,413817.0
2024-03,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,logins,440616.0
2024-04,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,logins,461540.0
2024-05,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,logins,485431.0
2024-06,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,logins,458296.0
2024-07,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,logins,508736.0
2024-08,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,logins,504587.0
2024-09,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,logins,561848.0
2024-10,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,logins,693564.0
2024-11,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,logins,596861.0
2024-12,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,logins,539904.0
2025-01,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,logins,654014.0
2025-02,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,logins,609792.0
2025-03,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,logins,676016.0
2025-04,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,logins,659978.0
2025-05,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,logins,652136.0
2025-06,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,logins,671564.0
2025-07,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,logins,718604.0
2025-08,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,logins,707866.0
2025-09,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,logins,787014.0
2025-10,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,logins,894967.0
2025-11,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,logins,797518.0
2025-12,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,logins,765298.0
2026-01,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,logins,878107.0
2026-02,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,logins,855116.0
2026-03,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,logins,985227.0
2026-04,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,logins,946386.0
2020-12,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,prescription_orders,3450.0
2021-01,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,prescription_orders,4539.0
2021-02,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,prescription_orders,4438.0
2021-03,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,prescription_orders,5392.0
2021-04,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,prescription_orders,5497.0
2021-05,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,prescription_orders,7779.0
2021-06,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,prescription_orders,11025.0
2021-07,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,prescription_orders,14384.0
2021-08,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,prescription_orders,16367.0
2021-09,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,prescription_orders,18043.0
2021-10,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,prescription_orders,19413.0
2021-11,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,prescription_orders,21858.0
2021-12,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,prescription_orders,25220.0
2022-01,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,prescription_orders,27704.0
2022-02,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,prescription_orders,26094.0
2022-03,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,prescription_orders,29481.0
2022-04,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,prescription_orders,30198.0
2022-05,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,prescription_orders,33351.0
2022-06,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,prescription_orders,32497.0
2022-07,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,prescription_orders,34648.0
2022-08,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,prescription_orders,36783.0
2022-09,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,prescription_orders,34143.0
2022-10,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,prescription_orders,38616.0
2022-11,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,prescription_orders,39669.0
2022-12,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,prescription_orders,40974.0
2023-01,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,prescription_orders,44059.0
2023-02,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,prescription_orders,40892.0
2023-03,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,prescription_orders,46877.0
2023-04,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,prescription_orders,44812.0
2023-05,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,prescription_orders,49575.0
2023-06,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,prescription_orders,48275.0
2023-07,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,prescription_orders,51660.0
2023-08,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,prescription_orders,52771.0
2023-09,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,prescription_orders,50506.0
2023-10,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,prescription_orders,55306.0
2023-11,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,prescription_orders,54625.0
2023-12,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,prescription_orders,55306.0
2024-01,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,prescription_orders,62463.0
2024-02,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,prescription_orders,58537.0
2024-03,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,prescription_orders,63269.0
2024-04,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,prescription_orders,66132.0
2024-05,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,prescription_orders,67823.0
2024-06,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,prescription_orders,66879.0
2024-07,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,prescription_orders,73680.0
2024-08,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,prescription_orders,73060.0
2024-09,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,prescription_orders,73396.0
2024-10,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,prescription_orders,78113.0
2024-11,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,prescription_orders,76807.0
2024-12,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,prescription_orders,79668.0
2025-01,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,prescription_orders,85128.0
2025-02,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,prescription_orders,78019.0
2025-03,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,prescription_orders,88640.0
2025-04,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,prescription_orders,89426.0
2025-05,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,prescription_orders,90638.0
2025-06,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,prescription_orders,91660.0
2025-07,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,prescription_orders,97123.0
2025-08,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,prescription_orders,96921.0
2025-09,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,prescription_orders,98095.0
2025-10,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,prescription_orders,101433.0
2025-11,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,prescription_orders,100528.0
2025-12,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,prescription_orders,104813.0
2026-01,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,prescription_orders,108896.0
2026-02,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,prescription_orders,101282.0
2026-03,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,prescription_orders,118218.0
2026-04,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,prescription_orders,110198.0
2020-12,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,unique_user_logins,7986.0
2021-01,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,unique_user_logins,10526.0
2021-02,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,unique_user_logins,10833.0
2021-03,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,unique_user_logins,13159.0
2021-04,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,unique_user_logins,16522.0
2021-05,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,unique_user_logins,47219.0
2021-06,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,unique_user_logins,67158.0
2021-07,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,unique_user_logins,101131.0
2021-08,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,unique_user_logins,102672.0
2021-09,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,unique_user_logins,112115.0
2021-10,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,unique_user_logins,117284.0
2021-11,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,unique_user_logins,136024.0
2021-12,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,unique_user_logins,198137.0
2022-01,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,unique_user_logins,154291.0
2022-02,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,unique_user_logins,117479.0
2022-03,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,unique_user_logins,116210.0
2022-04,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,unique_user_logins,109816.0
2022-05,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,unique_user_logins,112089.0
2022-06,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,unique_user_logins,101647.0
2022-07,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,unique_user_logins,101382.0
2022-08,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,unique_user_logins,93016.0
2022-09,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,unique_user_logins,97954.0
2022-10,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,unique_user_logins,103718.0
2022-11,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,unique_user_logins,84970.0
2022-12,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,unique_user_logins,75808.0
2023-01,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,unique_user_logins,82166.0
2023-02,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,unique_user_logins,77229.0
2023-03,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,unique_user_logins,82017.0
2023-04,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,unique_user_logins,82817.0
2023-05,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,unique_user_logins,84121.0
2023-06,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,unique_user_logins,80541.0
2023-07,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,unique_user_logins,80806.0
2023-08,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,unique_user_logins,82941.0
2023-09,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,unique_user_logins,93634.0
2023-10,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,unique_user_logins,104224.0
2023-11,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,unique_user_logins,96217.0
2023-12,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,unique_user_logins,90025.0
2024-01,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,unique_user_logins,100269.0
2024-02,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,unique_user_logins,102200.0
2024-03,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,unique_user_logins,105126.0
2024-04,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,unique_user_logins,109603.0
2024-05,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,unique_user_logins,112143.0
2024-06,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,unique_user_logins,111481.0
2024-07,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,unique_user_logins,115549.0
2024-08,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,unique_user_logins,118956.0
2024-09,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,unique_user_logins,127540.0
2024-10,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,unique_user_logins,141000.0
2024-11,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,unique_user_logins,133742.0
2024-12,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,unique_user_logins,128634.0
2025-01,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,unique_user_logins,140695.0
2025-02,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,unique_user_logins,136920.0
2025-03,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,unique_user_logins,144565.0
2025-04,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,unique_user_logins,146239.0
2025-05,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,unique_user_logins,146590.0
2025-06,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,unique_user_logins,151586.0
2025-07,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,unique_user_logins,156054.0
2025-08,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,unique_user_logins,158318.0
2025-09,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,unique_user_logins,168427.0
2025-10,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,unique_user_logins,182286.0
2025-11,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,unique_user_logins,175102.0
2025-12,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,unique_user_logins,169214.0
2026-01,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,unique_user_logins,179800.0
2026-02,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,unique_user_logins,179103.0
2026-03,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,unique_user_logins,191335.0
2026-04,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,unique_user_logins,192690.0
2020-12,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,unique_user_logins_12m,20949.0
2021-01,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,unique_user_logins_12m,23996.0
2021-02,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,unique_user_logins_12m,26701.0
2021-03,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,unique_user_logins_12m,30171.0
2021-04,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,unique_user_logins_12m,35635.0
2021-05,ICB,QJM,NHS Lincolnshire Integrated Care Board,Y60,Midlands,unique_user_logins_12m,65608.0
