Indicator ID,Indicator Name,Parent Code,Parent Name,Area Code,Area Name,Area Type,Sex,Age,Category Type,Category,Time period,Value,Lower CI 95.0 limit,Upper CI 95.0 limit,Lower CI 99.8 limit,Upper CI 99.8 limit,Count,Denominator,Value note,Recent Trend,Compared to England value or percentiles,Column not used,Time period Sortable,New data,Compared to goal,Time period range
93553,Deprivation score (IMD 2019),E92000001,England,B86038,Guiseley and Yeadon Medical Practice,GPs,Persons,All ages,,,2019,14.0792941776456,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,B86039,Allerton Medical Centre,GPs,Persons,All ages,,,2019,17.6186845208018,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,B86041,Vesper Road,GPs,Persons,All ages,,,2019,35.04572325208,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,B86042,Lingwell Croft Surgery,GPs,Persons,All ages,,,2019,39.8773567510409,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,B86043,East Park Medical Centre,GPs,Persons,All ages,,,2019,49.7640781882902,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,B86044,Ireland Wood Surgery,GPs,Persons,All ages,,,2019,15.181329899723,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,B86047,Rawdon Surgery,GPs,Persons,All ages,,,2019,10.7352554059063,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,B86048,Garforth Medical Centre,GPs,Persons,All ages,,,2019,11.2762091274188,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,B86049,Woodhouse Medical Practice,GPs,Persons,All ages,,,2019,27.8193052405396,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,B86050,West Lodge Surgery,GPs,Persons,All ages,,,2019,21.2666843465674,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,B86051,Aire Valley Surgery,GPs,Persons,All ages,,,2019,16.9403416458853,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,B86052,Park Road & Menston,GPs,Persons,All ages,,,2019,8.28932759578012,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,B86054,The Garden Surgery,GPs,Persons,All ages,,,2019,50.9936498545102,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,B86055,Ashfield Medical Centre,GPs,Persons,All ages,,,2019,35.3675375331175,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,B86056,Shadwell Medical Centre,GPs,Persons,All ages,,,2019,9.85864085501109,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,B86057,Windsor House Group Practice,GPs,Persons,All ages,,,2019,20.0344739564537,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,B86058,Dr Kw Mcgechaen & Partner,GPs,Persons,All ages,,,2019,21.7870479809976,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,B86059,Meanwood Health Centre,GPs,Persons,All ages,,,2019,24.2296262302097,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,B86060,Thornton Medical Centre,GPs,Persons,All ages,,,2019,43.7408645168157,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,B86061,Harehills Corner Surgery,GPs,Persons,All ages,,,2019,50.2580923627685,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,B86062,The Medical Centre,GPs,Persons,All ages,,,2019,42.6562113500732,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,B86064,Leigh View Medical Practice,GPs,Persons,All ages,,,2019,18.0146281348916,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,B86066,The Street Lane Practice,GPs,Persons,All ages,,,2019,11.4398909566735,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,B86067,The Dekeyser Group Practice,GPs,Persons,All ages,,,2019,22.9907524885496,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,B86068,Abbey Grange Medical Practice,GPs,Persons,All ages,,,2019,28.1754410584399,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,B86069,Burley Park Medical Centre,GPs,Persons,All ages,,,2019,27.9606981655619,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,B86070,Aireborough Family Practice,GPs,Persons,All ages,,,2019,17.4429983193277,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,B86071,Whitehall Surgery,GPs,Persons,All ages,,,2019,31.9777875232342,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,B86074,Fieldhead Surgery,GPs,Persons,All ages,,,2019,9.89617461158192,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,B86075,Dr T P Fox & Partners,GPs,Persons,All ages,,,2019,28.5180557346845,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,B86077,Grange Medicare - New Cross Surgery,GPs,Persons,All ages,,,2019,20.1662867597005,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,B86081,Bellbrooke Surgery,GPs,Persons,All ages,,,2019,58.8985652867346,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,B86086,Laurel Bank Surgery,GPs,Persons,All ages,,,2019,22.7586622583927,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,B86089,Nova Scotia Medical Cntr,GPs,Persons,All ages,,,2019,19.1726650502251,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,B86092,Kippax Hall Surgery,GPs,Persons,All ages,,,2019,17.2454700854701,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,B86093,Park Edge Practice,GPs,Persons,All ages,,,2019,40.1422234192865,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,B86094,Dr S M Chen & Partner,GPs,Persons,All ages,,,2019,29.1525486725664,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,B86095,Shafton Lane Surgery,GPs,Persons,All ages,,,2019,51.7237664092664,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,B86096,Arthington Medical Centre,GPs,Persons,All ages,,,2019,51.1331347956837,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,B86100,St Martins Practice,GPs,Persons,All ages,,,2019,31.3174539630512,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,B86101,Gildersome Health Centre,GPs,Persons,All ages,,,2019,20.804533392435,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,B86103,Conway Medical Centre,GPs,Persons,All ages,,,2019,53.8353398671096,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,B86104,Bramley Village Health & Wellbeing Ctr,GPs,Persons,All ages,,,2019,45.296775916955,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,B86106,Foundry Lane Surgery,GPs,Persons,All ages,,,2019,54.92904857942,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,B86108,Chapeltown Family Surgery,GPs,Persons,All ages,,,2019,50.1860059194195,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,B86109,Kirkstall Lane Medical Centre,GPs,Persons,All ages,,,2019,23.4653624520022,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,B86110,Leeds Student Medical Practice,GPs,Persons,All ages,,,2019,22.5074926172979,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,B86623,Ashton View Medical Ctr,GPs,Persons,All ages,,,2019,58.2495165518774,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,B86625,Wetherby Surgery,GPs,Persons,All ages,,,2019,11.8394353562005,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,B86633,Dr A Khan & K Muneer,GPs,Persons,All ages,,,2019,44.8877271955876,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,B86642,Dr S Hussain,GPs,Persons,All ages,,,2019,47.777147396293,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,B86643,The Roundhay Road Surgery,GPs,Persons,All ages,,,2019,50.4388383371824,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,B86648,Family Doctors,GPs,Persons,All ages,,,2019,15.9963304506145,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,B86654,Oakwood Surgery,GPs,Persons,All ages,,,2019,15.8640083299472,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,B86655,Beech Tree Medical Centre,GPs,Persons,All ages,,,2019,39.5976330777656,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,B86658,Moorfield House Surgery,GPs,Persons,All ages,,,2019,13.6624933598938,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,B86666,Newton Surgery,GPs,Persons,All ages,,,2019,40.7410822854622,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,B86667,Beeston Village Surgery,GPs,Persons,All ages,,,2019,40.0482131545156,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,B86669,York Street Health Practice,GPs,Persons,All ages,,,2019,41.3123254472014,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,B86672,Hawthorn Surgery,GPs,Persons,All ages,,,2019,32.0098786293045,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,B86673,Bramham Medical Centre,GPs,Persons,All ages,,,2019,11.2431635220126,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,B86675,Lincoln Green Medical Centre,GPs,Persons,All ages,,,2019,54.7190999055267,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,B86678,Dr F Gupta's Practice,GPs,Persons,All ages,,,2019,17.5920892018779,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,B86682,Grange Medicare - Middleton Park,GPs,Persons,All ages,,,2019,41.4409186318632,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,B87001,Middlestown,GPs,Persons,All ages,,,2019,13.5042159306743,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,B87002,Orchard Croft,GPs,Persons,All ages,,,2019,16.7446391625616,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,B87003,College Lane Surgery,GPs,Persons,All ages,,,2019,13.6821719725663,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,B87004,Warrengate Medical Centre,GPs,Persons,All ages,,,2019,35.2874440770278,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,B87005,Riverside Medical Centre,GPs,Persons,All ages,,,2019,30.7058264868179,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,B87006,Park Green Surgery,GPs,Persons,All ages,,,2019,36.8578029494518,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,B87007,Northgate Surgery,GPs,Persons,All ages,,,2019,27.50419121881,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,B87008,Lupset Health Centre,GPs,Persons,All ages,,,2019,32.9773684993623,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,B87009,St Thomas Road Surgery,GPs,Persons,All ages,,,2019,34.949391908976,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,B87011,Friarwood Surgery,GPs,Persons,All ages,,,2019,27.5748358993616,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,B87012,Maybush Medical Centre,GPs,Persons,All ages,,,2019,32.0987009200754,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,B87013,Outwood Park Medical Centre,GPs,Persons,All ages,,,2019,15.0765992719551,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,B87015,Stuart Road,GPs,Persons,All ages,,,2019,27.9838325644199,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,B87016,White Rose Surgery,GPs,Persons,All ages,,,2019,33.2261455419773,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,B87017,Trinity Medical Centre,GPs,Persons,All ages,,,2019,28.978306828411,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,B87018,Henry Moore Clinic,GPs,Persons,All ages,,,2019,33.9833513744887,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,B87019,Stanley,GPs,Persons,All ages,,,2019,17.8448067639257,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,B87020,Chapelthorpe,GPs,Persons,All ages,,,2019,18.2264874466012,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,B87021,Ash Grove,GPs,Persons,All ages,,,2019,31.3107274706868,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,B87022,Homestead,GPs,Persons,All ages,,,2019,32.2527494249936,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,B87025,Castleford Medical Practice,GPs,Persons,All ages,,,2019,33.1276832954176,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,B87026,The Grange Medical Centre,GPs,Persons,All ages,,,2019,38.5311420584669,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,B87027,New Southgate Surgery,GPs,Persons,All ages,,,2019,20.8620353675973,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,B87028,Crofton and Sharlston Med Prac,GPs,Persons,All ages,,,2019,19.5753007058824,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,B87030,Health Care First Partnership,GPs,Persons,All ages,,,2019,28.9503368506494,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,B87031,Ossett Surgery,GPs,Persons,All ages,,,2019,20.1955600241455,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,B87032,Station Lane,GPs,Persons,All ages,,,2019,31.8160481081081,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,B87033,Newland Surgery,GPs,Persons,All ages,,,2019,29.8425501049318,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,B87036,Langthwaite Surgery,GPs,Persons,All ages,,,2019,34.0101961293368,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,B87039,King's Medical Practice,GPs,Persons,All ages,,,2019,24.4317405499431,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,B87040,Prospect Surgery,GPs,Persons,All ages,,,2019,19.9807010821133,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,B87041,Park View Surgery,GPs,Persons,All ages,,,2019,25.3817815191856,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,B87042,Tieve Tara,GPs,Persons,All ages,,,2019,45.4865825722983,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,B87044,Alverthorpe,GPs,Persons,All ages,,,2019,26.2593366906475,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,B87600,Queen Street Surgery,GPs,Persons,All ages,,,2019,23.4127677318784,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,B87602,Patience Lane Surgery,GPs,Persons,All ages,,,2019,16.0805509779442,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,B87604,Eastmoor Health Centre,GPs,Persons,All ages,,,2019,41.2035247195679,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,C81001,Springs Health Centre,GPs,Persons,All ages,,,2019,21.6266637717122,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,C81002,The Valleys Medical Partnership,GPs,Persons,All ages,,,2019,13.8650588519443,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,C81003,Sett Valley Medical Centre,GPs,Persons,All ages,,,2019,14.5777523005407,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,C81004,Ivy Grove Surgery,GPs,Persons,All ages,,,2019,18.4063676979157,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,C81005,Jessop Medical Practice,GPs,Persons,All ages,,,2019,22.0111561552636,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,C81006,Horizon Healthcare,GPs,Persons,All ages,,,2019,34.2152962389723,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,C81007,Vernon Street Medical Ctr,GPs,Persons,All ages,,,2019,23.481447706422,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,C81008,Royal Primary Care Clay Cross,GPs,Persons,All ages,,,2019,27.4046030650563,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,C81009,Wilson Street Surgery,GPs,Persons,All ages,,,2019,36.2454470796701,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,C81010,The Moir Medical Centre,GPs,Persons,All ages,,,2019,16.9128219540677,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,C81012,The Surgery At Wheatbridge,GPs,Persons,All ages,,,2019,22.1896126871552,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,C81013,Baslow Health Centre,GPs,Persons,All ages,,,2019,6.4596314109385,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,C81014,Derwent Valley Medical Practice,GPs,Persons,All ages,,,2019,29.3832148019394,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,C81015,Newbold Surgery,GPs,Persons,All ages,,,2019,24.4517190053598,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,C81016,Peak & Dales Medical Partnership,GPs,Persons,All ages,,,2019,10.3383791218179,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,C81017,Arthur Medical Centre,GPs,Persons,All ages,,,2019,13.2402985176739,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,C81018,Dove River,GPs,Persons,All ages,,,2019,13.3794330736132,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,C81019,Wellside Medical Centre,GPs,Persons,All ages,,,2019,33.4981575325006,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,C81020,Newhall Surgery,GPs,Persons,All ages,,,2019,20.6681175746092,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,C81021,Old Station Surgery,GPs,Persons,All ages,,,2019,27.7362731445056,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,C81022,South Street Surgery,GPs,Persons,All ages,,,2019,25.1387018387553,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,C81023,The Aitune Medical Practice,GPs,Persons,All ages,,,2019,16.9492592920354,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,C81025,Dronfield Medical Practice,GPs,Persons,All ages,,,2019,10.0949719736454,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,C81026,Adam House Medical Centre,GPs,Persons,All ages,,,2019,16.1408771277357,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,C81027,Somercotes Medical Centre,GPs,Persons,All ages,,,2019,25.3848237188087,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,C81028,Imperial Road Surgery,GPs,Persons,All ages,,,2019,14.3593459746311,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,C81029,Staffa Health,GPs,Persons,All ages,,,2019,23.0025514613215,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,C81030,Credas Medical,GPs,Persons,All ages,,,2019,11.301096538937,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,C81031,Park Surgery,GPs,Persons,All ages,,,2019,22.3178175358166,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,C81032,Swadlincote Surgery,GPs,Persons,All ages,,,2019,19.7953760813149,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,C81033,Shires Healthcare,GPs,Persons,All ages,,,2019,31.9604678848284,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,C81034,Stewart Medical Centre,GPs,Persons,All ages,,,2019,18.0447920833333,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,C81035,Village Surgery,GPs,Persons,All ages,,,2019,28.094666931778,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,C81036,Friar Gate Surgery,GPs,Persons,All ages,,,2019,27.2358838920687,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,C81037,Ashbourne Medical Practice,GPs,Persons,All ages,,,2019,13.2729567012742,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,C81038,Whitemoor Medical Centre,GPs,Persons,All ages,,,2019,11.2220075829384,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,C81039,Eyam Surgery,GPs,Persons,All ages,,,2019,7.24521105232216,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,C81040,Park Lane Surgery,GPs,Persons,All ages,,,2019,6.66738001852996,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
