Date,REGION_CODE,ICB_CODE,SUB_ICB_LOCATION_CODE,PCN_CODE,PRACTICE_CODE,Indicator,Duration,Value
2026-06-01,Y61,S1Y5D,06H,U88254,D81001,CBT001,TOTAL,187.0
2026-06-01,Y61,S1Y5D,06H,U88254,D81001,CBT002,TOTAL,33.0
2026-06-01,Y61,S1Y5D,06H,U88254,D81001,CBT003,121_180,5.0
2026-06-01,Y61,S1Y5D,06H,U88254,D81001,CBT003,181_240,4.0
2026-06-01,Y61,S1Y5D,06H,U88254,D81001,CBT003,1_30,65.0
2026-06-01,Y61,S1Y5D,06H,U88254,D81001,CBT003,241_300,3.0
2026-06-01,Y61,S1Y5D,06H,U88254,D81001,CBT003,31_60,31.0
2026-06-01,Y61,S1Y5D,06H,U88254,D81001,CBT003,61_90,24.0
2026-06-01,Y61,S1Y5D,06H,U88254,D81001,CBT003,91_120,12.0
2026-06-01,Y61,S1Y5D,06H,U88254,D81001,CBT004,1_30,4.0
2026-06-01,Y61,S1Y5D,06H,U88254,D81001,CBT004,31_60,3.0
2026-06-01,Y61,S1Y5D,06H,U88254,D81001,CBT004,91_120,2.0
2026-06-01,Y61,S1Y5D,06H,U88254,D81001,CBT004,>300,1.0
2026-06-01,Y61,S1Y5D,06H,U88254,D81001,CBT007,0_10,5.0
2026-06-01,Y61,S1Y5D,06H,U88254,D81001,CBT007,11_30,5.0
2026-06-01,Y61,S1Y5D,06H,U88254,D81001,CBT007,121_180,32.0
2026-06-01,Y61,S1Y5D,06H,U88254,D81001,CBT007,181_240,10.0
2026-06-01,Y61,S1Y5D,06H,U88254,D81001,CBT007,241_300,6.0
2026-06-01,Y61,S1Y5D,06H,U88254,D81001,CBT007,31_60,21.0
2026-06-01,Y61,S1Y5D,06H,U88254,D81001,CBT007,61_90,36.0
2026-06-01,Y61,S1Y5D,06H,U88254,D81001,CBT007,91_120,18.0
2026-06-01,Y61,S1Y5D,06H,U88254,D81001,CBT007,>300,11.0
2026-06-01,Y61,S1Y5D,06H,U89554,D81004,CBT001,TOTAL,724.0
2026-06-01,Y61,S1Y5D,06H,U89554,D81004,CBT002,TOTAL,192.0
2026-06-01,Y61,S1Y5D,06H,U89554,D81004,CBT003,121_180,29.0
2026-06-01,Y61,S1Y5D,06H,U89554,D81004,CBT003,181_240,16.0
2026-06-01,Y61,S1Y5D,06H,U89554,D81004,CBT003,1_30,78.0
2026-06-01,Y61,S1Y5D,06H,U89554,D81004,CBT003,241_300,12.0
2026-06-01,Y61,S1Y5D,06H,U89554,D81004,CBT003,31_60,28.0
2026-06-01,Y61,S1Y5D,06H,U89554,D81004,CBT003,61_90,20.0
2026-06-01,Y61,S1Y5D,06H,U89554,D81004,CBT003,91_120,17.0
2026-06-01,Y61,S1Y5D,06H,U89554,D81004,CBT003,>300,102.0
2026-06-01,Y61,S1Y5D,06H,U89554,D81004,CBT004,0,64.0
2026-06-01,Y61,S1Y5D,06H,U89554,D81004,CBT004,121_180,5.0
2026-06-01,Y61,S1Y5D,06H,U89554,D81004,CBT004,181_240,3.0
2026-06-01,Y61,S1Y5D,06H,U89554,D81004,CBT004,1_30,13.0
2026-06-01,Y61,S1Y5D,06H,U89554,D81004,CBT004,241_300,4.0
2026-06-01,Y61,S1Y5D,06H,U89554,D81004,CBT004,31_60,4.0
2026-06-01,Y61,S1Y5D,06H,U89554,D81004,CBT004,61_90,9.0
2026-06-01,Y61,S1Y5D,06H,U89554,D81004,CBT004,91_120,5.0
2026-06-01,Y61,S1Y5D,06H,U89554,D81004,CBT004,>300,22.0
2026-06-01,Y61,S1Y5D,06H,U89554,D81004,CBT005,TOTAL,101.0
2026-06-01,Y61,S1Y5D,06H,U89554,D81004,CBT006,TOTAL,101.0
2026-06-01,Y61,S1Y5D,06H,U89554,D81004,CBT007,11_30,8.0
2026-06-01,Y61,S1Y5D,06H,U89554,D81004,CBT007,121_180,53.0
2026-06-01,Y61,S1Y5D,06H,U89554,D81004,CBT007,181_240,30.0
2026-06-01,Y61,S1Y5D,06H,U89554,D81004,CBT007,241_300,13.0
2026-06-01,Y61,S1Y5D,06H,U89554,D81004,CBT007,31_60,56.0
2026-06-01,Y61,S1Y5D,06H,U89554,D81004,CBT007,61_90,79.0
2026-06-01,Y61,S1Y5D,06H,U89554,D81004,CBT007,91_120,45.0
2026-06-01,Y61,S1Y5D,06H,U89554,D81004,CBT007,>300,18.0
2026-06-01,Y61,S1Y5D,06H,U95574,D81010,CBT001,TOTAL,288.0
2026-06-01,Y61,S1Y5D,06H,U95574,D81010,CBT002,TOTAL,81.0
2026-06-01,Y61,S1Y5D,06H,U95574,D81010,CBT003,121_180,16.0
2026-06-01,Y61,S1Y5D,06H,U95574,D81010,CBT003,181_240,8.0
2026-06-01,Y61,S1Y5D,06H,U95574,D81010,CBT003,1_30,57.0
2026-06-01,Y61,S1Y5D,06H,U95574,D81010,CBT003,241_300,6.0
2026-06-01,Y61,S1Y5D,06H,U95574,D81010,CBT003,31_60,54.0
2026-06-01,Y61,S1Y5D,06H,U95574,D81010,CBT003,61_90,23.0
2026-06-01,Y61,S1Y5D,06H,U95574,D81010,CBT003,91_120,15.0
2026-06-01,Y61,S1Y5D,06H,U95574,D81010,CBT003,>300,7.0
2026-06-01,Y61,S1Y5D,06H,U95574,D81010,CBT004,0,1.0
2026-06-01,Y61,S1Y5D,06H,U95574,D81010,CBT004,121_180,1.0
2026-06-01,Y61,S1Y5D,06H,U95574,D81010,CBT004,1_30,3.0
2026-06-01,Y61,S1Y5D,06H,U95574,D81010,CBT004,31_60,1.0
2026-06-01,Y61,S1Y5D,06H,U95574,D81010,CBT004,61_90,12.0
2026-06-01,Y61,S1Y5D,06H,U95574,D81010,CBT004,91_120,1.0
2026-06-01,Y61,S1Y5D,06H,U95574,D81010,CBT005,TOTAL,2.0
2026-06-01,Y61,S1Y5D,06H,U95574,D81010,CBT006,TOTAL,2.0
2026-06-01,Y61,S1Y5D,06H,U95574,D81010,CBT007,0_10,1.0
2026-06-01,Y61,S1Y5D,06H,U95574,D81010,CBT007,11_30,7.0
2026-06-01,Y61,S1Y5D,06H,U95574,D81010,CBT007,121_180,33.0
2026-06-01,Y61,S1Y5D,06H,U95574,D81010,CBT007,181_240,23.0
2026-06-01,Y61,S1Y5D,06H,U95574,D81010,CBT007,241_300,5.0
2026-06-01,Y61,S1Y5D,06H,U95574,D81010,CBT007,31_60,44.0
2026-06-01,Y61,S1Y5D,06H,U95574,D81010,CBT007,61_90,33.0
2026-06-01,Y61,S1Y5D,06H,U95574,D81010,CBT007,91_120,26.0
2026-06-01,Y61,S1Y5D,06H,U95574,D81010,CBT007,>300,14.0
2026-06-01,Y61,S1Y5D,06H,U79015,D81011,CBT001,TOTAL,356.0
2026-06-01,Y61,S1Y5D,06H,U79015,D81011,CBT002,TOTAL,116.0
2026-06-01,Y61,S1Y5D,06H,U79015,D81011,CBT003,121_180,17.0
2026-06-01,Y61,S1Y5D,06H,U79015,D81011,CBT003,181_240,11.0
2026-06-01,Y61,S1Y5D,06H,U79015,D81011,CBT003,1_30,56.0
2026-06-01,Y61,S1Y5D,06H,U79015,D81011,CBT003,241_300,11.0
2026-06-01,Y61,S1Y5D,06H,U79015,D81011,CBT003,31_60,37.0
2026-06-01,Y61,S1Y5D,06H,U79015,D81011,CBT003,61_90,14.0
2026-06-01,Y61,S1Y5D,06H,U79015,D81011,CBT003,91_120,13.0
2026-06-01,Y61,S1Y5D,06H,U79015,D81011,CBT003,>300,24.0
2026-06-01,Y61,S1Y5D,06H,U79015,D81011,CBT004,121_180,2.0
2026-06-01,Y61,S1Y5D,06H,U79015,D81011,CBT004,181_240,1.0
2026-06-01,Y61,S1Y5D,06H,U79015,D81011,CBT004,1_30,17.0
2026-06-01,Y61,S1Y5D,06H,U79015,D81011,CBT004,31_60,6.0
2026-06-01,Y61,S1Y5D,06H,U79015,D81011,CBT004,61_90,1.0
2026-06-01,Y61,S1Y5D,06H,U79015,D81011,CBT004,>300,2.0
2026-06-01,Y61,S1Y5D,06H,U79015,D81011,CBT005,TOTAL,28.0
2026-06-01,Y61,S1Y5D,06H,U79015,D81011,CBT006,TOTAL,28.0
2026-06-01,Y61,S1Y5D,06H,U79015,D81011,CBT007,0_10,1.0
2026-06-01,Y61,S1Y5D,06H,U79015,D81011,CBT007,11_30,9.0
2026-06-01,Y61,S1Y5D,06H,U79015,D81011,CBT007,121_180,29.0
2026-06-01,Y61,S1Y5D,06H,U79015,D81011,CBT007,181_240,16.0
2026-06-01,Y61,S1Y5D,06H,U79015,D81011,CBT007,241_300,5.0
2026-06-01,Y61,S1Y5D,06H,U79015,D81011,CBT007,31_60,41.0
2026-06-01,Y61,S1Y5D,06H,U79015,D81011,CBT007,61_90,39.0
2026-06-01,Y61,S1Y5D,06H,U79015,D81011,CBT007,91_120,34.0
2026-06-01,Y61,S1Y5D,06H,U79015,D81011,CBT007,>300,9.0
2026-06-01,Y61,S1Y5D,06H,U65941,D81012,CBT001,TOTAL,305.0
2026-06-01,Y61,S1Y5D,06H,U65941,D81012,CBT002,TOTAL,37.0
2026-06-01,Y61,S1Y5D,06H,U65941,D81012,CBT003,121_180,10.0
2026-06-01,Y61,S1Y5D,06H,U65941,D81012,CBT003,181_240,6.0
2026-06-01,Y61,S1Y5D,06H,U65941,D81012,CBT003,1_30,111.0
2026-06-01,Y61,S1Y5D,06H,U65941,D81012,CBT003,241_300,3.0
2026-06-01,Y61,S1Y5D,06H,U65941,D81012,CBT003,31_60,42.0
2026-06-01,Y61,S1Y5D,06H,U65941,D81012,CBT003,61_90,9.0
2026-06-01,Y61,S1Y5D,06H,U65941,D81012,CBT003,91_120,8.0
2026-06-01,Y61,S1Y5D,06H,U65941,D81012,CBT003,>300,24.0
2026-06-01,Y61,S1Y5D,06H,U65941,D81012,CBT004,121_180,1.0
2026-06-01,Y61,S1Y5D,06H,U65941,D81012,CBT004,1_30,1.0
2026-06-01,Y61,S1Y5D,06H,U65941,D81012,CBT004,241_300,1.0
2026-06-01,Y61,S1Y5D,06H,U65941,D81012,CBT004,31_60,17.0
2026-06-01,Y61,S1Y5D,06H,U65941,D81012,CBT004,61_90,3.0
2026-06-01,Y61,S1Y5D,06H,U65941,D81012,CBT005,TOTAL,32.0
2026-06-01,Y61,S1Y5D,06H,U65941,D81012,CBT006,TOTAL,32.0
2026-06-01,Y61,S1Y5D,06H,U65941,D81012,CBT007,11_30,3.0
2026-06-01,Y61,S1Y5D,06H,U65941,D81012,CBT007,121_180,55.0
2026-06-01,Y61,S1Y5D,06H,U65941,D81012,CBT007,181_240,26.0
2026-06-01,Y61,S1Y5D,06H,U65941,D81012,CBT007,241_300,3.0
2026-06-01,Y61,S1Y5D,06H,U65941,D81012,CBT007,31_60,26.0
2026-06-01,Y61,S1Y5D,06H,U65941,D81012,CBT007,61_90,57.0
2026-06-01,Y61,S1Y5D,06H,U65941,D81012,CBT007,91_120,30.0
2026-06-01,Y61,S1Y5D,06H,U65941,D81012,CBT007,>300,13.0
2026-06-01,Y61,S1Y5D,06H,U88254,D81013,CBT001,TOTAL,401.0
2026-06-01,Y61,S1Y5D,06H,U88254,D81013,CBT002,TOTAL,94.0
2026-06-01,Y61,S1Y5D,06H,U88254,D81013,CBT003,121_180,26.0
2026-06-01,Y61,S1Y5D,06H,U88254,D81013,CBT003,181_240,18.0
2026-06-01,Y61,S1Y5D,06H,U88254,D81013,CBT003,1_30,13.0
2026-06-01,Y61,S1Y5D,06H,U88254,D81013,CBT003,241_300,26.0
2026-06-01,Y61,S1Y5D,06H,U88254,D81013,CBT003,31_60,12.0
2026-06-01,Y61,S1Y5D,06H,U88254,D81013,CBT003,61_90,17.0
2026-06-01,Y61,S1Y5D,06H,U88254,D81013,CBT003,91_120,13.0
2026-06-01,Y61,S1Y5D,06H,U88254,D81013,CBT003,>300,103.0
2026-06-01,Y61,S1Y5D,06H,U88254,D81013,CBT004,121_180,8.0
2026-06-01,Y61,S1Y5D,06H,U88254,D81013,CBT004,181_240,5.0
2026-06-01,Y61,S1Y5D,06H,U88254,D81013,CBT004,1_30,12.0
2026-06-01,Y61,S1Y5D,06H,U88254,D81013,CBT004,241_300,1.0
2026-06-01,Y61,S1Y5D,06H,U88254,D81013,CBT004,31_60,4.0
2026-06-01,Y61,S1Y5D,06H,U88254,D81013,CBT004,61_90,4.0
2026-06-01,Y61,S1Y5D,06H,U88254,D81013,CBT004,91_120,4.0
2026-06-01,Y61,S1Y5D,06H,U88254,D81013,CBT004,>300,15.0
2026-06-01,Y61,S1Y5D,06H,U88254,D81013,CBT005,TOTAL,26.0
2026-06-01,Y61,S1Y5D,06H,U88254,D81013,CBT006,TOTAL,26.0
2026-06-01,Y61,S1Y5D,06H,U88254,D81013,CBT007,0_10,4.0
2026-06-01,Y61,S1Y5D,06H,U88254,D81013,CBT007,11_30,6.0
2026-06-01,Y61,S1Y5D,06H,U88254,D81013,CBT007,121_180,55.0
2026-06-01,Y61,S1Y5D,06H,U88254,D81013,CBT007,181_240,32.0
2026-06-01,Y61,S1Y5D,06H,U88254,D81013,CBT007,241_300,11.0
2026-06-01,Y61,S1Y5D,06H,U88254,D81013,CBT007,31_60,20.0
2026-06-01,Y61,S1Y5D,06H,U88254,D81013,CBT007,61_90,39.0
2026-06-01,Y61,S1Y5D,06H,U88254,D81013,CBT007,91_120,44.0
2026-06-01,Y61,S1Y5D,06H,U88254,D81013,CBT007,>300,17.0
2026-06-01,Y61,S1Y5D,06H,U79015,D81015,CBT001,TOTAL,281.0
2026-06-01,Y61,S1Y5D,06H,U79015,D81015,CBT002,TOTAL,36.0
2026-06-01,Y61,S1Y5D,06H,U79015,D81015,CBT003,121_180,21.0
2026-06-01,Y61,S1Y5D,06H,U79015,D81015,CBT003,181_240,19.0
2026-06-01,Y61,S1Y5D,06H,U79015,D81015,CBT003,1_30,50.0
2026-06-01,Y61,S1Y5D,06H,U79015,D81015,CBT003,241_300,17.0
2026-06-01,Y61,S1Y5D,06H,U79015,D81015,CBT003,31_60,30.0
2026-06-01,Y61,S1Y5D,06H,U79015,D81015,CBT003,61_90,15.0
2026-06-01,Y61,S1Y5D,06H,U79015,D81015,CBT003,91_120,16.0
2026-06-01,Y61,S1Y5D,06H,U79015,D81015,CBT003,>300,32.0
2026-06-01,Y61,S1Y5D,06H,U79015,D81015,CBT004,121_180,1.0
2026-06-01,Y61,S1Y5D,06H,U79015,D81015,CBT004,1_30,3.0
2026-06-01,Y61,S1Y5D,06H,U79015,D81015,CBT004,241_300,2.0
2026-06-01,Y61,S1Y5D,06H,U79015,D81015,CBT004,31_60,15.0
2026-06-01,Y61,S1Y5D,06H,U79015,D81015,CBT004,61_90,1.0
2026-06-01,Y61,S1Y5D,06H,U79015,D81015,CBT004,91_120,1.0
2026-06-01,Y61,S1Y5D,06H,U79015,D81015,CBT004,>300,2.0
2026-06-01,Y61,S1Y5D,06H,U79015,D81015,CBT005,TOTAL,20.0
2026-06-01,Y61,S1Y5D,06H,U79015,D81015,CBT006,TOTAL,20.0
2026-06-01,Y61,S1Y5D,06H,U79015,D81015,CBT007,0_10,2.0
2026-06-01,Y61,S1Y5D,06H,U79015,D81015,CBT007,11_30,6.0
2026-06-01,Y61,S1Y5D,06H,U79015,D81015,CBT007,121_180,41.0
2026-06-01,Y61,S1Y5D,06H,U79015,D81015,CBT007,181_240,15.0
2026-06-01,Y61,S1Y5D,06H,U79015,D81015,CBT007,241_300,1.0
2026-06-01,Y61,S1Y5D,06H,U79015,D81015,CBT007,31_60,39.0
2026-06-01,Y61,S1Y5D,06H,U79015,D81015,CBT007,61_90,50.0
2026-06-01,Y61,S1Y5D,06H,U79015,D81015,CBT007,91_120,27.0
2026-06-01,Y61,S1Y5D,06H,U79015,D81015,CBT007,>300,19.0
2026-06-01,Y61,S1Y5D,06H,U71777,D81016,CBT001,TOTAL,540.0
2026-06-01,Y61,S1Y5D,06H,U71777,D81016,CBT002,TOTAL,86.0
2026-06-01,Y61,S1Y5D,06H,U71777,D81016,CBT003,121_180,18.0
2026-06-01,Y61,S1Y5D,06H,U71777,D81016,CBT003,181_240,11.0
2026-06-01,Y61,S1Y5D,06H,U71777,D81016,CBT003,1_30,7.0
2026-06-01,Y61,S1Y5D,06H,U71777,D81016,CBT003,241_300,11.0
2026-06-01,Y61,S1Y5D,06H,U71777,D81016,CBT003,31_60,19.0
2026-06-01,Y61,S1Y5D,06H,U71777,D81016,CBT003,61_90,8.0
2026-06-01,Y61,S1Y5D,06H,U71777,D81016,CBT003,91_120,5.0
2026-06-01,Y61,S1Y5D,06H,U71777,D81016,CBT003,>300,199.0
2026-06-01,Y61,S1Y5D,06H,U71777,D81016,CBT004,0,7.0
2026-06-01,Y61,S1Y5D,06H,U71777,D81016,CBT004,121_180,9.0
2026-06-01,Y61,S1Y5D,06H,U71777,D81016,CBT004,181_240,6.0
2026-06-01,Y61,S1Y5D,06H,U71777,D81016,CBT004,1_30,60.0
2026-06-01,Y61,S1Y5D,06H,U71777,D81016,CBT004,241_300,6.0
2026-06-01,Y61,S1Y5D,06H,U71777,D81016,CBT004,31_60,58.0
2026-06-01,Y61,S1Y5D,06H,U71777,D81016,CBT004,61_90,4.0
2026-06-01,Y61,S1Y5D,06H,U71777,D81016,CBT004,91_120,4.0
2026-06-01,Y61,S1Y5D,06H,U71777,D81016,CBT004,>300,22.0
2026-06-01,Y61,S1Y5D,06H,U71777,D81016,CBT007,0_10,6.0
2026-06-01,Y61,S1Y5D,06H,U71777,D81016,CBT007,11_30,18.0
2026-06-01,Y61,S1Y5D,06H,U71777,D81016,CBT007,121_180,53.0
2026-06-01,Y61,S1Y5D,06H,U71777,D81016,CBT007,181_240,19.0
2026-06-01,Y61,S1Y5D,06H,U71777,D81016,CBT007,241_300,10.0
2026-06-01,Y61,S1Y5D,06H,U71777,D81016,CBT007,31_60,49.0
2026-06-01,Y61,S1Y5D,06H,U71777,D81016,CBT007,61_90,62.0
2026-06-01,Y61,S1Y5D,06H,U71777,D81016,CBT007,91_120,42.0
2026-06-01,Y61,S1Y5D,06H,U71777,D81016,CBT007,>300,19.0
2026-06-01,Y61,S1Y5D,06H,U19471,D81018,CBT001,TOTAL,251.0
2026-06-01,Y61,S1Y5D,06H,U19471,D81018,CBT002,TOTAL,60.0
2026-06-01,Y61,S1Y5D,06H,U19471,D81018,CBT003,121_180,23.0
2026-06-01,Y61,S1Y5D,06H,U19471,D81018,CBT003,181_240,6.0
2026-06-01,Y61,S1Y5D,06H,U19471,D81018,CBT003,1_30,46.0
2026-06-01,Y61,S1Y5D,06H,U19471,D81018,CBT003,241_300,8.0
2026-06-01,Y61,S1Y5D,06H,U19471,D81018,CBT003,31_60,35.0
2026-06-01,Y61,S1Y5D,06H,U19471,D81018,CBT003,61_90,15.0
2026-06-01,Y61,S1Y5D,06H,U19471,D81018,CBT003,91_120,18.0
2026-06-01,Y61,S1Y5D,06H,U19471,D81018,CBT003,>300,10.0
2026-06-01,Y61,S1Y5D,06H,U19471,D81018,CBT004,121_180,4.0
2026-06-01,Y61,S1Y5D,06H,U19471,D81018,CBT004,1_30,5.0
2026-06-01,Y61,S1Y5D,06H,U19471,D81018,CBT004,31_60,3.0
2026-06-01,Y61,S1Y5D,06H,U19471,D81018,CBT004,61_90,1.0
2026-06-01,Y61,S1Y5D,06H,U19471,D81018,CBT004,91_120,1.0
2026-06-01,Y61,S1Y5D,06H,U19471,D81018,CBT004,>300,2.0
2026-06-01,Y61,S1Y5D,06H,U19471,D81018,CBT005,TOTAL,14.0
2026-06-01,Y61,S1Y5D,06H,U19471,D81018,CBT006,TOTAL,14.0
2026-06-01,Y61,S1Y5D,06H,U19471,D81018,CBT007,0_10,3.0
2026-06-01,Y61,S1Y5D,06H,U19471,D81018,CBT007,11_30,11.0
2026-06-01,Y61,S1Y5D,06H,U19471,D81018,CBT007,121_180,23.0
2026-06-01,Y61,S1Y5D,06H,U19471,D81018,CBT007,181_240,17.0
2026-06-01,Y61,S1Y5D,06H,U19471,D81018,CBT007,241_300,2.0
2026-06-01,Y61,S1Y5D,06H,U19471,D81018,CBT007,31_60,45.0
2026-06-01,Y61,S1Y5D,06H,U19471,D81018,CBT007,61_90,30.0
2026-06-01,Y61,S1Y5D,06H,U19471,D81018,CBT007,91_120,27.0
2026-06-01,Y61,S1Y5D,06H,U19471,D81018,CBT007,>300,3.0
2026-06-01,Y61,S1Y5D,06H,U30123,D81021,CBT001,TOTAL,281.0
2026-06-01,Y61,S1Y5D,06H,U30123,D81021,CBT002,TOTAL,53.0
2026-06-01,Y61,S1Y5D,06H,U30123,D81021,CBT003,121_180,25.0
2026-06-01,Y61,S1Y5D,06H,U30123,D81021,CBT003,181_240,26.0
2026-06-01,Y61,S1Y5D,06H,U30123,D81021,CBT003,1_30,33.0
2026-06-01,Y61,S1Y5D,06H,U30123,D81021,CBT003,241_300,14.0
2026-06-01,Y61,S1Y5D,06H,U30123,D81021,CBT003,31_60,19.0
2026-06-01,Y61,S1Y5D,06H,U30123,D81021,CBT003,61_90,14.0
2026-06-01,Y61,S1Y5D,06H,U30123,D81021,CBT003,91_120,16.0
2026-06-01,Y61,S1Y5D,06H,U30123,D81021,CBT003,>300,45.0
2026-06-01,Y61,S1Y5D,06H,U30123,D81021,CBT004,121_180,4.0
2026-06-01,Y61,S1Y5D,06H,U30123,D81021,CBT004,181_240,2.0
2026-06-01,Y61,S1Y5D,06H,U30123,D81021,CBT004,1_30,9.0
2026-06-01,Y61,S1Y5D,06H,U30123,D81021,CBT004,241_300,1.0
2026-06-01,Y61,S1Y5D,06H,U30123,D81021,CBT004,31_60,11.0
2026-06-01,Y61,S1Y5D,06H,U30123,D81021,CBT004,61_90,6.0
2026-06-01,Y61,S1Y5D,06H,U30123,D81021,CBT004,91_120,2.0
2026-06-01,Y61,S1Y5D,06H,U30123,D81021,CBT004,>300,1.0
2026-06-01,Y61,S1Y5D,06H,U30123,D81021,CBT007,0_10,2.0
2026-06-01,Y61,S1Y5D,06H,U30123,D81021,CBT007,11_30,5.0
2026-06-01,Y61,S1Y5D,06H,U30123,D81021,CBT007,121_180,48.0
2026-06-01,Y61,S1Y5D,06H,U30123,D81021,CBT007,181_240,11.0
2026-06-01,Y61,S1Y5D,06H,U30123,D81021,CBT007,241_300,5.0
2026-06-01,Y61,S1Y5D,06H,U30123,D81021,CBT007,31_60,31.0
2026-06-01,Y61,S1Y5D,06H,U30123,D81021,CBT007,61_90,38.0
2026-06-01,Y61,S1Y5D,06H,U30123,D81021,CBT007,91_120,44.0
2026-06-01,Y61,S1Y5D,06H,U30123,D81021,CBT007,>300,8.0
2026-06-01,Y61,S1Y5D,06H,U65941,D81025,CBT001,TOTAL,332.0
2026-06-01,Y61,S1Y5D,06H,U65941,D81025,CBT002,TOTAL,101.0
2026-06-01,Y61,S1Y5D,06H,U65941,D81025,CBT003,121_180,20.0
2026-06-01,Y61,S1Y5D,06H,U65941,D81025,CBT003,181_240,11.0
2026-06-01,Y61,S1Y5D,06H,U65941,D81025,CBT003,1_30,54.0
2026-06-01,Y61,S1Y5D,06H,U65941,D81025,CBT003,241_300,15.0
2026-06-01,Y61,S1Y5D,06H,U65941,D81025,CBT003,31_60,36.0
2026-06-01,Y61,S1Y5D,06H,U65941,D81025,CBT003,61_90,22.0
2026-06-01,Y61,S1Y5D,06H,U65941,D81025,CBT003,91_120,24.0
2026-06-01,Y61,S1Y5D,06H,U65941,D81025,CBT003,>300,29.0
2026-06-01,Y61,S1Y5D,06H,U65941,D81025,CBT004,121_180,2.0
2026-06-01,Y61,S1Y5D,06H,U65941,D81025,CBT004,1_30,8.0
2026-06-01,Y61,S1Y5D,06H,U65941,D81025,CBT004,241_300,1.0
2026-06-01,Y61,S1Y5D,06H,U65941,D81025,CBT004,31_60,2.0
2026-06-01,Y61,S1Y5D,06H,U65941,D81025,CBT004,61_90,2.0
2026-06-01,Y61,S1Y5D,06H,U65941,D81025,CBT004,91_120,4.0
2026-06-01,Y61,S1Y5D,06H,U65941,D81025,CBT005,TOTAL,1.0
2026-06-01,Y61,S1Y5D,06H,U65941,D81025,CBT006,TOTAL,1.0
2026-06-01,Y61,S1Y5D,06H,U65941,D81025,CBT007,11_30,10.0
2026-06-01,Y61,S1Y5D,06H,U65941,D81025,CBT007,121_180,46.0
2026-06-01,Y61,S1Y5D,06H,U65941,D81025,CBT007,181_240,32.0
2026-06-01,Y61,S1Y5D,06H,U65941,D81025,CBT007,241_300,17.0
2026-06-01,Y61,S1Y5D,06H,U65941,D81025,CBT007,31_60,21.0
2026-06-01,Y61,S1Y5D,06H,U65941,D81025,CBT007,61_90,26.0
2026-06-01,Y61,S1Y5D,06H,U65941,D81025,CBT007,91_120,23.0
2026-06-01,Y61,S1Y5D,06H,U65941,D81025,CBT007,>300,36.0
2026-06-01,Y61,S1Y5D,06H,U11694,D81026,CBT001,TOTAL,2507.0
2026-06-01,Y61,S1Y5D,06H,U11694,D81026,CBT002,TOTAL,886.0
2026-06-01,Y61,S1Y5D,06H,U11694,D81026,CBT003,0,228.0
2026-06-01,Y61,S1Y5D,06H,U11694,D81026,CBT003,121_180,48.0
2026-06-01,Y61,S1Y5D,06H,U11694,D81026,CBT003,181_240,48.0
2026-06-01,Y61,S1Y5D,06H,U11694,D81026,CBT003,1_30,256.0
2026-06-01,Y61,S1Y5D,06H,U11694,D81026,CBT003,241_300,46.0
2026-06-01,Y61,S1Y5D,06H,U11694,D81026,CBT003,31_60,29.0
2026-06-01,Y61,S1Y5D,06H,U11694,D81026,CBT003,61_90,38.0
2026-06-01,Y61,S1Y5D,06H,U11694,D81026,CBT003,91_120,17.0
2026-06-01,Y61,S1Y5D,06H,U11694,D81026,CBT003,>300,346.0
2026-06-01,Y61,S1Y5D,06H,U11694,D81026,CBT004,121_180,11.0
2026-06-01,Y61,S1Y5D,06H,U11694,D81026,CBT004,181_240,14.0
2026-06-01,Y61,S1Y5D,06H,U11694,D81026,CBT004,1_30,75.0
2026-06-01,Y61,S1Y5D,06H,U11694,D81026,CBT004,241_300,12.0
2026-06-01,Y61,S1Y5D,06H,U11694,D81026,CBT004,31_60,21.0
2026-06-01,Y61,S1Y5D,06H,U11694,D81026,CBT004,61_90,9.0
2026-06-01,Y61,S1Y5D,06H,U11694,D81026,CBT004,91_120,9.0
2026-06-01,Y61,S1Y5D,06H,U11694,D81026,CBT004,>300,90.0
2026-06-01,Y61,S1Y5D,06H,U11694,D81026,CBT005,TOTAL,324.0
2026-06-01,Y61,S1Y5D,06H,U11694,D81026,CBT006,TOTAL,324.0
2026-06-01,Y61,S1Y5D,06H,U11694,D81026,CBT007,0_10,39.0
2026-06-01,Y61,S1Y5D,06H,U11694,D81026,CBT007,11_30,81.0
2026-06-01,Y61,S1Y5D,06H,U11694,D81026,CBT007,121_180,218.0
2026-06-01,Y61,S1Y5D,06H,U11694,D81026,CBT007,181_240,133.0
2026-06-01,Y61,S1Y5D,06H,U11694,D81026,CBT007,241_300,80.0
2026-06-01,Y61,S1Y5D,06H,U11694,D81026,CBT007,31_60,105.0
2026-06-01,Y61,S1Y5D,06H,U11694,D81026,CBT007,61_90,162.0
2026-06-01,Y61,S1Y5D,06H,U11694,D81026,CBT007,91_120,139.0
2026-06-01,Y61,S1Y5D,06H,U11694,D81026,CBT007,>300,99.0
2026-06-01,Y61,S1Y5D,06H,U89554,D81027,CBT001,TOTAL,277.0
2026-06-01,Y61,S1Y5D,06H,U89554,D81027,CBT002,TOTAL,66.0
2026-06-01,Y61,S1Y5D,06H,U89554,D81027,CBT003,121_180,11.0
2026-06-01,Y61,S1Y5D,06H,U89554,D81027,CBT003,181_240,7.0
2026-06-01,Y61,S1Y5D,06H,U89554,D81027,CBT003,1_30,67.0
