Date,REGION_CODE,ICB_CODE,SUB_ICB_LOCATION_CODE,PCN_CODE,PRACTICE_CODE,Indicator,Duration,Value
2026-06-01,Y58,QVV,11J,U80758,J81006,CBT003,181_240,1.0
2026-06-01,Y58,QVV,11J,U80758,J81006,CBT003,1_30,3.0
2026-06-01,Y58,QVV,11J,U80758,J81006,CBT003,241_300,3.0
2026-06-01,Y58,QVV,11J,U80758,J81006,CBT003,61_90,3.0
2026-06-01,Y58,QVV,11J,U80758,J81006,CBT003,91_120,5.0
2026-06-01,Y58,QVV,11J,U80758,J81006,CBT003,>300,36.0
2026-06-01,Y58,QVV,11J,U80758,J81006,CBT004,0,1.0
2026-06-01,Y58,QVV,11J,U80758,J81006,CBT004,121_180,22.0
2026-06-01,Y58,QVV,11J,U80758,J81006,CBT004,181_240,10.0
2026-06-01,Y58,QVV,11J,U80758,J81006,CBT004,1_30,19.0
2026-06-01,Y58,QVV,11J,U80758,J81006,CBT004,241_300,8.0
2026-06-01,Y58,QVV,11J,U80758,J81006,CBT004,31_60,17.0
2026-06-01,Y58,QVV,11J,U80758,J81006,CBT004,61_90,31.0
2026-06-01,Y58,QVV,11J,U80758,J81006,CBT004,91_120,45.0
2026-06-01,Y58,QVV,11J,U80758,J81006,CBT004,>300,58.0
2026-06-01,Y58,QVV,11J,U80758,J81006,CBT005,TOTAL,319.0
2026-06-01,Y58,QVV,11J,U80758,J81006,CBT006,TOTAL,319.0
2026-06-01,Y58,QVV,11J,U80758,J81006,CBT007,11_30,1.0
2026-06-01,Y58,QVV,11J,U80758,J81006,CBT007,121_180,11.0
2026-06-01,Y58,QVV,11J,U80758,J81006,CBT007,181_240,7.0
2026-06-01,Y58,QVV,11J,U80758,J81006,CBT007,241_300,5.0
2026-06-01,Y58,QVV,11J,U80758,J81006,CBT007,31_60,4.0
2026-06-01,Y58,QVV,11J,U80758,J81006,CBT007,61_90,7.0
2026-06-01,Y58,QVV,11J,U80758,J81006,CBT007,91_120,8.0
2026-06-01,Y58,QVV,11J,U80758,J81006,CBT007,>300,10.0
2026-06-01,Y58,QVV,11J,U25251,J81009,CBT001,TOTAL,415.0
2026-06-01,Y58,QVV,11J,U25251,J81009,CBT002,TOTAL,110.0
2026-06-01,Y58,QVV,11J,U25251,J81009,CBT003,121_180,15.0
2026-06-01,Y58,QVV,11J,U25251,J81009,CBT003,181_240,25.0
2026-06-01,Y58,QVV,11J,U25251,J81009,CBT003,1_30,73.0
2026-06-01,Y58,QVV,11J,U25251,J81009,CBT003,241_300,10.0
2026-06-01,Y58,QVV,11J,U25251,J81009,CBT003,31_60,22.0
2026-06-01,Y58,QVV,11J,U25251,J81009,CBT003,61_90,26.0
2026-06-01,Y58,QVV,11J,U25251,J81009,CBT003,91_120,8.0
2026-06-01,Y58,QVV,11J,U25251,J81009,CBT003,>300,33.0
2026-06-01,Y58,QVV,11J,U25251,J81009,CBT004,0,2.0
2026-06-01,Y58,QVV,11J,U25251,J81009,CBT004,121_180,1.0
2026-06-01,Y58,QVV,11J,U25251,J81009,CBT004,1_30,6.0
2026-06-01,Y58,QVV,11J,U25251,J81009,CBT004,31_60,17.0
2026-06-01,Y58,QVV,11J,U25251,J81009,CBT004,61_90,3.0
2026-06-01,Y58,QVV,11J,U25251,J81009,CBT004,91_120,1.0
2026-06-01,Y58,QVV,11J,U25251,J81009,CBT004,>300,1.0
2026-06-01,Y58,QVV,11J,U25251,J81009,CBT005,TOTAL,62.0
2026-06-01,Y58,QVV,11J,U25251,J81009,CBT006,TOTAL,62.0
2026-06-01,Y58,QVV,11J,U25251,J81009,CBT007,0_10,4.0
2026-06-01,Y58,QVV,11J,U25251,J81009,CBT007,11_30,4.0
2026-06-01,Y58,QVV,11J,U25251,J81009,CBT007,121_180,50.0
2026-06-01,Y58,QVV,11J,U25251,J81009,CBT007,181_240,29.0
2026-06-01,Y58,QVV,11J,U25251,J81009,CBT007,241_300,14.0
2026-06-01,Y58,QVV,11J,U25251,J81009,CBT007,31_60,19.0
2026-06-01,Y58,QVV,11J,U25251,J81009,CBT007,61_90,40.0
2026-06-01,Y58,QVV,11J,U25251,J81009,CBT007,91_120,30.0
2026-06-01,Y58,QVV,11J,U25251,J81009,CBT007,>300,22.0
2026-06-01,Y58,QVV,11J,U16737,J81013,CBT001,TOTAL,445.0
2026-06-01,Y58,QVV,11J,U16737,J81013,CBT002,TOTAL,27.0
2026-06-01,Y58,QVV,11J,U16737,J81013,CBT003,121_180,13.0
2026-06-01,Y58,QVV,11J,U16737,J81013,CBT003,181_240,6.0
2026-06-01,Y58,QVV,11J,U16737,J81013,CBT003,1_30,247.0
2026-06-01,Y58,QVV,11J,U16737,J81013,CBT003,241_300,10.0
2026-06-01,Y58,QVV,11J,U16737,J81013,CBT003,31_60,49.0
2026-06-01,Y58,QVV,11J,U16737,J81013,CBT003,61_90,24.0
2026-06-01,Y58,QVV,11J,U16737,J81013,CBT003,91_120,13.0
2026-06-01,Y58,QVV,11J,U16737,J81013,CBT003,>300,16.0
2026-06-01,Y58,QVV,11J,U16737,J81013,CBT004,181_240,4.0
2026-06-01,Y58,QVV,11J,U16737,J81013,CBT004,1_30,8.0
2026-06-01,Y58,QVV,11J,U16737,J81013,CBT004,241_300,1.0
2026-06-01,Y58,QVV,11J,U16737,J81013,CBT004,31_60,2.0
2026-06-01,Y58,QVV,11J,U16737,J81013,CBT004,91_120,1.0
2026-06-01,Y58,QVV,11J,U16737,J81013,CBT004,>300,3.0
2026-06-01,Y58,QVV,11J,U16737,J81013,CBT005,TOTAL,21.0
2026-06-01,Y58,QVV,11J,U16737,J81013,CBT006,TOTAL,21.0
2026-06-01,Y58,QVV,11J,U16737,J81013,CBT007,0_10,4.0
2026-06-01,Y58,QVV,11J,U16737,J81013,CBT007,11_30,11.0
2026-06-01,Y58,QVV,11J,U16737,J81013,CBT007,121_180,69.0
2026-06-01,Y58,QVV,11J,U16737,J81013,CBT007,181_240,28.0
2026-06-01,Y58,QVV,11J,U16737,J81013,CBT007,241_300,11.0
2026-06-01,Y58,QVV,11J,U16737,J81013,CBT007,31_60,59.0
2026-06-01,Y58,QVV,11J,U16737,J81013,CBT007,61_90,110.0
2026-06-01,Y58,QVV,11J,U16737,J81013,CBT007,91_120,73.0
2026-06-01,Y58,QVV,11J,U16737,J81013,CBT007,>300,13.0
2026-06-01,Y58,QVV,11J,U14261,J81014,CBT001,TOTAL,704.0
2026-06-01,Y58,QVV,11J,U14261,J81014,CBT002,TOTAL,200.0
2026-06-01,Y58,QVV,11J,U14261,J81014,CBT003,121_180,14.0
2026-06-01,Y58,QVV,11J,U14261,J81014,CBT003,181_240,10.0
2026-06-01,Y58,QVV,11J,U14261,J81014,CBT003,1_30,6.0
2026-06-01,Y58,QVV,11J,U14261,J81014,CBT003,241_300,8.0
2026-06-01,Y58,QVV,11J,U14261,J81014,CBT003,31_60,21.0
2026-06-01,Y58,QVV,11J,U14261,J81014,CBT003,61_90,14.0
2026-06-01,Y58,QVV,11J,U14261,J81014,CBT003,91_120,13.0
2026-06-01,Y58,QVV,11J,U14261,J81014,CBT003,>300,79.0
2026-06-01,Y58,QVV,11J,U14261,J81014,CBT004,121_180,16.0
2026-06-01,Y58,QVV,11J,U14261,J81014,CBT004,181_240,16.0
2026-06-01,Y58,QVV,11J,U14261,J81014,CBT004,1_30,8.0
2026-06-01,Y58,QVV,11J,U14261,J81014,CBT004,241_300,8.0
2026-06-01,Y58,QVV,11J,U14261,J81014,CBT004,31_60,7.0
2026-06-01,Y58,QVV,11J,U14261,J81014,CBT004,61_90,63.0
2026-06-01,Y58,QVV,11J,U14261,J81014,CBT004,91_120,11.0
2026-06-01,Y58,QVV,11J,U14261,J81014,CBT004,>300,58.0
2026-06-01,Y58,QVV,11J,U14261,J81014,CBT005,TOTAL,152.0
2026-06-01,Y58,QVV,11J,U14261,J81014,CBT006,TOTAL,152.0
2026-06-01,Y58,QVV,11J,U14261,J81014,CBT007,0_10,2.0
2026-06-01,Y58,QVV,11J,U14261,J81014,CBT007,11_30,3.0
2026-06-01,Y58,QVV,11J,U14261,J81014,CBT007,121_180,38.0
2026-06-01,Y58,QVV,11J,U14261,J81014,CBT007,181_240,22.0
2026-06-01,Y58,QVV,11J,U14261,J81014,CBT007,241_300,6.0
2026-06-01,Y58,QVV,11J,U14261,J81014,CBT007,31_60,22.0
2026-06-01,Y58,QVV,11J,U14261,J81014,CBT007,61_90,28.0
2026-06-01,Y58,QVV,11J,U14261,J81014,CBT007,91_120,16.0
2026-06-01,Y58,QVV,11J,U14261,J81014,CBT007,>300,28.0
2026-06-01,Y58,QVV,11J,U75274,J81017,CBT001,TOTAL,239.0
2026-06-01,Y58,QVV,11J,U75274,J81017,CBT002,TOTAL,95.0
2026-06-01,Y58,QVV,11J,U75274,J81017,CBT003,121_180,5.0
2026-06-01,Y58,QVV,11J,U75274,J81017,CBT003,181_240,5.0
2026-06-01,Y58,QVV,11J,U75274,J81017,CBT003,1_30,86.0
2026-06-01,Y58,QVV,11J,U75274,J81017,CBT003,241_300,5.0
2026-06-01,Y58,QVV,11J,U75274,J81017,CBT003,31_60,8.0
2026-06-01,Y58,QVV,11J,U75274,J81017,CBT003,61_90,3.0
2026-06-01,Y58,QVV,11J,U75274,J81017,CBT003,91_120,5.0
2026-06-01,Y58,QVV,11J,U75274,J81017,CBT003,>300,5.0
2026-06-01,Y58,QVV,11J,U75274,J81017,CBT004,181_240,2.0
2026-06-01,Y58,QVV,11J,U75274,J81017,CBT004,1_30,6.0
2026-06-01,Y58,QVV,11J,U75274,J81017,CBT004,31_60,11.0
2026-06-01,Y58,QVV,11J,U75274,J81017,CBT004,61_90,1.0
2026-06-01,Y58,QVV,11J,U75274,J81017,CBT004,>300,2.0
2026-06-01,Y58,QVV,11J,U75274,J81017,CBT007,11_30,7.0
2026-06-01,Y58,QVV,11J,U75274,J81017,CBT007,121_180,22.0
2026-06-01,Y58,QVV,11J,U75274,J81017,CBT007,181_240,11.0
2026-06-01,Y58,QVV,11J,U75274,J81017,CBT007,241_300,6.0
2026-06-01,Y58,QVV,11J,U75274,J81017,CBT007,31_60,26.0
2026-06-01,Y58,QVV,11J,U75274,J81017,CBT007,61_90,26.0
2026-06-01,Y58,QVV,11J,U75274,J81017,CBT007,91_120,22.0
2026-06-01,Y58,QVV,11J,U75274,J81017,CBT007,>300,2.0
2026-06-01,Y58,QVV,11J,U27515,J81018,CBT001,TOTAL,389.0
2026-06-01,Y58,QVV,11J,U27515,J81018,CBT002,TOTAL,85.0
2026-06-01,Y58,QVV,11J,U27515,J81018,CBT003,121_180,19.0
2026-06-01,Y58,QVV,11J,U27515,J81018,CBT003,181_240,21.0
2026-06-01,Y58,QVV,11J,U27515,J81018,CBT003,1_30,51.0
2026-06-01,Y58,QVV,11J,U27515,J81018,CBT003,241_300,12.0
2026-06-01,Y58,QVV,11J,U27515,J81018,CBT003,31_60,27.0
2026-06-01,Y58,QVV,11J,U27515,J81018,CBT003,61_90,21.0
2026-06-01,Y58,QVV,11J,U27515,J81018,CBT003,91_120,22.0
2026-06-01,Y58,QVV,11J,U27515,J81018,CBT003,>300,55.0
2026-06-01,Y58,QVV,11J,U27515,J81018,CBT004,0,1.0
2026-06-01,Y58,QVV,11J,U27515,J81018,CBT004,1_30,2.0
2026-06-01,Y58,QVV,11J,U27515,J81018,CBT004,241_300,1.0
2026-06-01,Y58,QVV,11J,U27515,J81018,CBT004,31_60,19.0
2026-06-01,Y58,QVV,11J,U27515,J81018,CBT004,61_90,1.0
2026-06-01,Y58,QVV,11J,U27515,J81018,CBT004,91_120,2.0
2026-06-01,Y58,QVV,11J,U27515,J81018,CBT004,>300,2.0
2026-06-01,Y58,QVV,11J,U27515,J81018,CBT005,TOTAL,48.0
2026-06-01,Y58,QVV,11J,U27515,J81018,CBT006,TOTAL,48.0
2026-06-01,Y58,QVV,11J,U27515,J81018,CBT007,0_10,1.0
2026-06-01,Y58,QVV,11J,U27515,J81018,CBT007,11_30,5.0
2026-06-01,Y58,QVV,11J,U27515,J81018,CBT007,121_180,60.0
2026-06-01,Y58,QVV,11J,U27515,J81018,CBT007,181_240,37.0
2026-06-01,Y58,QVV,11J,U27515,J81018,CBT007,241_300,17.0
2026-06-01,Y58,QVV,11J,U27515,J81018,CBT007,31_60,16.0
2026-06-01,Y58,QVV,11J,U27515,J81018,CBT007,61_90,24.0
2026-06-01,Y58,QVV,11J,U27515,J81018,CBT007,91_120,39.0
2026-06-01,Y58,QVV,11J,U27515,J81018,CBT007,>300,29.0
2026-06-01,Y58,QVV,11J,U42510,J81019,CBT001,TOTAL,682.0
2026-06-01,Y58,QVV,11J,U42510,J81019,CBT002,TOTAL,239.0
2026-06-01,Y58,QVV,11J,U42510,J81019,CBT003,0,6.0
2026-06-01,Y58,QVV,11J,U42510,J81019,CBT003,121_180,13.0
2026-06-01,Y58,QVV,11J,U42510,J81019,CBT003,181_240,22.0
2026-06-01,Y58,QVV,11J,U42510,J81019,CBT003,1_30,17.0
2026-06-01,Y58,QVV,11J,U42510,J81019,CBT003,241_300,14.0
2026-06-01,Y58,QVV,11J,U42510,J81019,CBT003,31_60,14.0
2026-06-01,Y58,QVV,11J,U42510,J81019,CBT003,61_90,8.0
2026-06-01,Y58,QVV,11J,U42510,J81019,CBT003,91_120,8.0
2026-06-01,Y58,QVV,11J,U42510,J81019,CBT003,>300,101.0
2026-06-01,Y58,QVV,11J,U42510,J81019,CBT004,0,22.0
2026-06-01,Y58,QVV,11J,U42510,J81019,CBT004,121_180,3.0
2026-06-01,Y58,QVV,11J,U42510,J81019,CBT004,181_240,1.0
2026-06-01,Y58,QVV,11J,U42510,J81019,CBT004,1_30,11.0
2026-06-01,Y58,QVV,11J,U42510,J81019,CBT004,241_300,2.0
2026-06-01,Y58,QVV,11J,U42510,J81019,CBT004,31_60,2.0
2026-06-01,Y58,QVV,11J,U42510,J81019,CBT004,61_90,7.0
2026-06-01,Y58,QVV,11J,U42510,J81019,CBT004,91_120,5.0
2026-06-01,Y58,QVV,11J,U42510,J81019,CBT004,>300,11.0
2026-06-01,Y58,QVV,11J,U42510,J81019,CBT005,TOTAL,176.0
2026-06-01,Y58,QVV,11J,U42510,J81019,CBT006,TOTAL,176.0
2026-06-01,Y58,QVV,11J,U42510,J81019,CBT007,0_10,5.0
2026-06-01,Y58,QVV,11J,U42510,J81019,CBT007,11_30,11.0
2026-06-01,Y58,QVV,11J,U42510,J81019,CBT007,121_180,42.0
2026-06-01,Y58,QVV,11J,U42510,J81019,CBT007,181_240,24.0
2026-06-01,Y58,QVV,11J,U42510,J81019,CBT007,241_300,15.0
2026-06-01,Y58,QVV,11J,U42510,J81019,CBT007,31_60,21.0
2026-06-01,Y58,QVV,11J,U42510,J81019,CBT007,61_90,23.0
2026-06-01,Y58,QVV,11J,U42510,J81019,CBT007,91_120,26.0
2026-06-01,Y58,QVV,11J,U42510,J81019,CBT007,>300,36.0
2026-06-01,Y58,QVV,11J,U32760,J81020,CBT001,TOTAL,182.0
2026-06-01,Y58,QVV,11J,U32760,J81020,CBT002,TOTAL,58.0
2026-06-01,Y58,QVV,11J,U32760,J81020,CBT003,121_180,7.0
2026-06-01,Y58,QVV,11J,U32760,J81020,CBT003,181_240,2.0
2026-06-01,Y58,QVV,11J,U32760,J81020,CBT003,1_30,58.0
2026-06-01,Y58,QVV,11J,U32760,J81020,CBT003,241_300,4.0
2026-06-01,Y58,QVV,11J,U32760,J81020,CBT003,31_60,13.0
2026-06-01,Y58,QVV,11J,U32760,J81020,CBT003,61_90,11.0
2026-06-01,Y58,QVV,11J,U32760,J81020,CBT003,91_120,5.0
2026-06-01,Y58,QVV,11J,U32760,J81020,CBT003,>300,12.0
2026-06-01,Y58,QVV,11J,U32760,J81020,CBT004,121_180,1.0
2026-06-01,Y58,QVV,11J,U32760,J81020,CBT004,181_240,1.0
2026-06-01,Y58,QVV,11J,U32760,J81020,CBT004,1_30,4.0
2026-06-01,Y58,QVV,11J,U32760,J81020,CBT004,31_60,1.0
2026-06-01,Y58,QVV,11J,U32760,J81020,CBT004,>300,1.0
2026-06-01,Y58,QVV,11J,U32760,J81020,CBT005,TOTAL,4.0
2026-06-01,Y58,QVV,11J,U32760,J81020,CBT006,TOTAL,4.0
2026-06-01,Y58,QVV,11J,U32760,J81020,CBT007,0_10,1.0
2026-06-01,Y58,QVV,11J,U32760,J81020,CBT007,11_30,3.0
2026-06-01,Y58,QVV,11J,U32760,J81020,CBT007,121_180,23.0
2026-06-01,Y58,QVV,11J,U32760,J81020,CBT007,181_240,10.0
2026-06-01,Y58,QVV,11J,U32760,J81020,CBT007,241_300,3.0
2026-06-01,Y58,QVV,11J,U32760,J81020,CBT007,31_60,15.0
2026-06-01,Y58,QVV,11J,U32760,J81020,CBT007,61_90,32.0
2026-06-01,Y58,QVV,11J,U32760,J81020,CBT007,91_120,22.0
2026-06-01,Y58,QVV,11J,U32760,J81020,CBT007,>300,3.0
2026-06-01,Y58,QVV,11J,U27515,J81021,CBT001,TOTAL,1268.0
2026-06-01,Y58,QVV,11J,U27515,J81021,CBT002,TOTAL,522.0
2026-06-01,Y58,QVV,11J,U27515,J81021,CBT003,121_180,5.0
2026-06-01,Y58,QVV,11J,U27515,J81021,CBT003,181_240,6.0
2026-06-01,Y58,QVV,11J,U27515,J81021,CBT003,241_300,4.0
2026-06-01,Y58,QVV,11J,U27515,J81021,CBT003,31_60,2.0
2026-06-01,Y58,QVV,11J,U27515,J81021,CBT003,91_120,1.0
2026-06-01,Y58,QVV,11J,U27515,J81021,CBT003,>300,87.0
2026-06-01,Y58,QVV,11J,U27515,J81021,CBT004,0,5.0
2026-06-01,Y58,QVV,11J,U27515,J81021,CBT004,121_180,1.0
2026-06-01,Y58,QVV,11J,U27515,J81021,CBT004,181_240,1.0
2026-06-01,Y58,QVV,11J,U27515,J81021,CBT004,1_30,63.0
2026-06-01,Y58,QVV,11J,U27515,J81021,CBT004,31_60,165.0
2026-06-01,Y58,QVV,11J,U27515,J81021,CBT004,61_90,38.0
2026-06-01,Y58,QVV,11J,U27515,J81021,CBT004,91_120,2.0
2026-06-01,Y58,QVV,11J,U27515,J81021,CBT004,>300,1.0
2026-06-01,Y58,QVV,11J,U27515,J81021,CBT005,TOTAL,365.0
2026-06-01,Y58,QVV,11J,U27515,J81021,CBT006,TOTAL,365.0
2026-06-01,Y58,QVV,11J,U27515,J81021,CBT007,0_10,1.0
2026-06-01,Y58,QVV,11J,U27515,J81021,CBT007,11_30,3.0
2026-06-01,Y58,QVV,11J,U27515,J81021,CBT007,121_180,25.0
2026-06-01,Y58,QVV,11J,U27515,J81021,CBT007,181_240,10.0
2026-06-01,Y58,QVV,11J,U27515,J81021,CBT007,241_300,9.0
2026-06-01,Y58,QVV,11J,U27515,J81021,CBT007,31_60,16.0
2026-06-01,Y58,QVV,11J,U27515,J81021,CBT007,61_90,14.0
2026-06-01,Y58,QVV,11J,U27515,J81021,CBT007,91_120,20.0
2026-06-01,Y58,QVV,11J,U27515,J81021,CBT007,>300,7.0
2026-06-01,Y58,QVV,11J,U34826,J81022,CBT001,TOTAL,195.0
2026-06-01,Y58,QVV,11J,U34826,J81022,CBT002,TOTAL,27.0
2026-06-01,Y58,QVV,11J,U34826,J81022,CBT003,121_180,14.0
2026-06-01,Y58,QVV,11J,U34826,J81022,CBT003,181_240,14.0
2026-06-01,Y58,QVV,11J,U34826,J81022,CBT003,1_30,22.0
2026-06-01,Y58,QVV,11J,U34826,J81022,CBT003,241_300,9.0
2026-06-01,Y58,QVV,11J,U34826,J81022,CBT003,31_60,14.0
2026-06-01,Y58,QVV,11J,U34826,J81022,CBT003,61_90,9.0
2026-06-01,Y58,QVV,11J,U34826,J81022,CBT003,91_120,6.0
2026-06-01,Y58,QVV,11J,U34826,J81022,CBT003,>300,44.0
2026-06-01,Y58,QVV,11J,U34826,J81022,CBT004,0,1.0
2026-06-01,Y58,QVV,11J,U34826,J81022,CBT004,121_180,3.0
2026-06-01,Y58,QVV,11J,U34826,J81022,CBT004,181_240,3.0
2026-06-01,Y58,QVV,11J,U34826,J81022,CBT004,1_30,10.0
2026-06-01,Y58,QVV,11J,U34826,J81022,CBT004,31_60,8.0
2026-06-01,Y58,QVV,11J,U34826,J81022,CBT004,61_90,2.0
2026-06-01,Y58,QVV,11J,U34826,J81022,CBT004,>300,4.0
2026-06-01,Y58,QVV,11J,U34826,J81022,CBT005,TOTAL,5.0
2026-06-01,Y58,QVV,11J,U34826,J81022,CBT006,TOTAL,5.0
2026-06-01,Y58,QVV,11J,U34826,J81022,CBT007,11_30,2.0
2026-06-01,Y58,QVV,11J,U34826,J81022,CBT007,121_180,29.0
2026-06-01,Y58,QVV,11J,U34826,J81022,CBT007,181_240,13.0
2026-06-01,Y58,QVV,11J,U34826,J81022,CBT007,241_300,5.0
2026-06-01,Y58,QVV,11J,U34826,J81022,CBT007,31_60,18.0
2026-06-01,Y58,QVV,11J,U34826,J81022,CBT007,61_90,34.0
2026-06-01,Y58,QVV,11J,U34826,J81022,CBT007,91_120,19.0
2026-06-01,Y58,QVV,11J,U34826,J81022,CBT007,>300,12.0
2026-06-01,Y58,QVV,11J,U78604,J81028,CBT001,TOTAL,464.0
2026-06-01,Y58,QVV,11J,U78604,J81028,CBT002,TOTAL,171.0
2026-06-01,Y58,QVV,11J,U78604,J81028,CBT003,0,1.0
2026-06-01,Y58,QVV,11J,U78604,J81028,CBT003,121_180,23.0
2026-06-01,Y58,QVV,11J,U78604,J81028,CBT003,181_240,12.0
2026-06-01,Y58,QVV,11J,U78604,J81028,CBT003,1_30,33.0
2026-06-01,Y58,QVV,11J,U78604,J81028,CBT003,241_300,11.0
2026-06-01,Y58,QVV,11J,U78604,J81028,CBT003,31_60,18.0
2026-06-01,Y58,QVV,11J,U78604,J81028,CBT003,61_90,13.0
2026-06-01,Y58,QVV,11J,U78604,J81028,CBT003,91_120,9.0
2026-06-01,Y58,QVV,11J,U78604,J81028,CBT003,>300,48.0
2026-06-01,Y58,QVV,11J,U78604,J81028,CBT004,121_180,8.0
2026-06-01,Y58,QVV,11J,U78604,J81028,CBT004,181_240,4.0
2026-06-01,Y58,QVV,11J,U78604,J81028,CBT004,1_30,10.0
2026-06-01,Y58,QVV,11J,U78604,J81028,CBT004,241_300,6.0
2026-06-01,Y58,QVV,11J,U78604,J81028,CBT004,31_60,3.0
2026-06-01,Y58,QVV,11J,U78604,J81028,CBT004,61_90,5.0
2026-06-01,Y58,QVV,11J,U78604,J81028,CBT004,91_120,4.0
2026-06-01,Y58,QVV,11J,U78604,J81028,CBT004,>300,19.0
2026-06-01,Y58,QVV,11J,U78604,J81028,CBT005,TOTAL,66.0
2026-06-01,Y58,QVV,11J,U78604,J81028,CBT006,TOTAL,66.0
2026-06-01,Y58,QVV,11J,U78604,J81028,CBT007,11_30,4.0
2026-06-01,Y58,QVV,11J,U78604,J81028,CBT007,121_180,42.0
2026-06-01,Y58,QVV,11J,U78604,J81028,CBT007,181_240,12.0
2026-06-01,Y58,QVV,11J,U78604,J81028,CBT007,241_300,16.0
2026-06-01,Y58,QVV,11J,U78604,J81028,CBT007,31_60,19.0
2026-06-01,Y58,QVV,11J,U78604,J81028,CBT007,61_90,31.0
2026-06-01,Y58,QVV,11J,U78604,J81028,CBT007,91_120,21.0
2026-06-01,Y58,QVV,11J,U78604,J81028,CBT007,>300,23.0
2026-06-01,Y58,QVV,11J,U75274,J81029,CBT001,TOTAL,309.0
2026-06-01,Y58,QVV,11J,U75274,J81029,CBT002,TOTAL,106.0
2026-06-01,Y58,QVV,11J,U75274,J81029,CBT003,121_180,14.0
2026-06-01,Y58,QVV,11J,U75274,J81029,CBT003,181_240,14.0
2026-06-01,Y58,QVV,11J,U75274,J81029,CBT003,1_30,48.0
2026-06-01,Y58,QVV,11J,U75274,J81029,CBT003,241_300,4.0
2026-06-01,Y58,QVV,11J,U75274,J81029,CBT003,31_60,11.0
2026-06-01,Y58,QVV,11J,U75274,J81029,CBT003,61_90,10.0
2026-06-01,Y58,QVV,11J,U75274,J81029,CBT003,91_120,8.0
2026-06-01,Y58,QVV,11J,U75274,J81029,CBT003,>300,35.0
2026-06-01,Y58,QVV,11J,U75274,J81029,CBT004,121_180,2.0
2026-06-01,Y58,QVV,11J,U75274,J81029,CBT004,181_240,1.0
2026-06-01,Y58,QVV,11J,U75274,J81029,CBT004,1_30,11.0
2026-06-01,Y58,QVV,11J,U75274,J81029,CBT004,241_300,2.0
2026-06-01,Y58,QVV,11J,U75274,J81029,CBT004,31_60,21.0
2026-06-01,Y58,QVV,11J,U75274,J81029,CBT004,61_90,5.0
2026-06-01,Y58,QVV,11J,U75274,J81029,CBT004,91_120,2.0
2026-06-01,Y58,QVV,11J,U75274,J81029,CBT004,>300,5.0
2026-06-01,Y58,QVV,11J,U75274,J81029,CBT005,TOTAL,10.0
2026-06-01,Y58,QVV,11J,U75274,J81029,CBT006,TOTAL,10.0
2026-06-01,Y58,QVV,11J,U75274,J81029,CBT007,0_10,2.0
2026-06-01,Y58,QVV,11J,U75274,J81029,CBT007,11_30,3.0
2026-06-01,Y58,QVV,11J,U75274,J81029,CBT007,121_180,39.0
