Indicator ID,Indicator Name,Parent Code,Parent Name,Area Code,Area Name,Area Type,Sex,Age,Category Type,Category,Time period,Value,Lower CI 95.0 limit,Upper CI 95.0 limit,Lower CI 99.8 limit,Upper CI 99.8 limit,Count,Denominator,Value note,Recent Trend,Compared to England value or percentiles,Column not used,Time period Sortable,New data,Compared to goal,Time period range
94240,Deprivation score (IMD 2025),E92000001,England,A82009,Bridgegate Medical Centre,GPs,Persons,All ages,,,2025,28.118,,,,,,,,Cannot be calculated,Not compared,Not compared,20250000,,,1y
94240,Deprivation score (IMD 2025),E92000001,England,A82010,Abbey Road Surgery,GPs,Persons,All ages,,,2025,22.003,,,,,,,,Cannot be calculated,Not compared,Not compared,20250000,,,1y
94240,Deprivation score (IMD 2025),E92000001,England,A82012,Brampton Medical Practice,GPs,Persons,All ages,,,2025,16.183,,,,,,,,Cannot be calculated,Not compared,Not compared,20250000,,,1y
94240,Deprivation score (IMD 2025),E92000001,England,A82013,Upper Eden Medical Practice,GPs,Persons,All ages,,,2025,20.792,,,,,,,,Cannot be calculated,Not compared,Not compared,20250000,,,1y
94240,Deprivation score (IMD 2025),E92000001,England,A82014,Caldbeck Surgery,GPs,Persons,All ages,,,2025,18.072,,,,,,,,Cannot be calculated,Not compared,Not compared,20250000,,,1y
94240,Deprivation score (IMD 2025),E92000001,England,A82015,Warwick Road Surgery,GPs,Persons,All ages,,,2025,28.022,,,,,,,,Cannot be calculated,Not compared,Not compared,20250000,,,1y
94240,Deprivation score (IMD 2025),E92000001,England,A82016,Carlisle Healthcare,GPs,Persons,All ages,,,2025,22.718,,,,,,,,Cannot be calculated,Not compared,Not compared,20250000,,,1y
94240,Deprivation score (IMD 2025),E92000001,England,A82018,Spencer St Surgery,GPs,Persons,All ages,,,2025,23.763,,,,,,,,Cannot be calculated,Not compared,Not compared,20250000,,,1y
94240,Deprivation score (IMD 2025),E92000001,England,A82020,Eden Medical Group,GPs,Persons,All ages,,,2025,24.47,,,,,,,,Cannot be calculated,Not compared,Not compared,20250000,,,1y
94240,Deprivation score (IMD 2025),E92000001,England,A82021,Castlegate and Derwent Surgery,GPs,Persons,All ages,,,2025,13.264,,,,,,,,Cannot be calculated,Not compared,Not compared,20250000,,,1y
94240,Deprivation score (IMD 2025),E92000001,England,A82022,Dalston Medical Group,GPs,Persons,All ages,,,2025,13.593,,,,,,,,Cannot be calculated,Not compared,Not compared,20250000,,,1y
94240,Deprivation score (IMD 2025),E92000001,England,A82023,Distington Surgery,GPs,Persons,All ages,,,2025,22.054,,,,,,,,Cannot be calculated,Not compared,Not compared,20250000,,,1y
94240,Deprivation score (IMD 2025),E92000001,England,A82024,Seascale Health Centre,GPs,Persons,All ages,,,2025,17.53,,,,,,,,Cannot be calculated,Not compared,Not compared,20250000,,,1y
94240,Deprivation score (IMD 2025),E92000001,England,A82025,Captain French Surgery,GPs,Persons,All ages,,,2025,13.28,,,,,,,,Cannot be calculated,Not compared,Not compared,20250000,,,1y
94240,Deprivation score (IMD 2025),E92000001,England,A82026,The James Cochrane Pract.,GPs,Persons,All ages,,,2025,11.243,,,,,,,,Cannot be calculated,Not compared,Not compared,20250000,,,1y
94240,Deprivation score (IMD 2025),E92000001,England,A82027,Station House Surgery,GPs,Persons,All ages,,,2025,12.206,,,,,,,,Cannot be calculated,Not compared,Not compared,20250000,,,1y
94240,Deprivation score (IMD 2025),E92000001,England,A82028,Castlehead Medical Centre,GPs,Persons,All ages,,,2025,13.52,,,,,,,,Cannot be calculated,Not compared,Not compared,20250000,,,1y
94240,Deprivation score (IMD 2025),E92000001,England,A82029,The Croft Surgery,GPs,Persons,All ages,,,2025,17.633,,,,,,,,Cannot be calculated,Not compared,Not compared,20250000,,,1y
94240,Deprivation score (IMD 2025),E92000001,England,A82030,Lunesdale Surgery,GPs,Persons,All ages,,,2025,11.228,,,,,,,,Cannot be calculated,Not compared,Not compared,20250000,,,1y
94240,Deprivation score (IMD 2025),E92000001,England,A82031,Shap Medical Practice,GPs,Persons,All ages,,,2025,19.593,,,,,,,,Cannot be calculated,Not compared,Not compared,20250000,,,1y
94240,Deprivation score (IMD 2025),E92000001,England,A82032,Maryport Health Services,GPs,Persons,All ages,,,2025,33.413,,,,,,,,Cannot be calculated,Not compared,Not compared,20250000,,,1y
94240,Deprivation score (IMD 2025),E92000001,England,A82033,Waterloo House Surgery,GPs,Persons,All ages,,,2025,26.009,,,,,,,,Cannot be calculated,Not compared,Not compared,20250000,,,1y
94240,Deprivation score (IMD 2025),E92000001,England,A82035,Birbeck Medical Group,GPs,Persons,All ages,,,2025,14.643,,,,,,,,Cannot be calculated,Not compared,Not compared,20250000,,,1y
94240,Deprivation score (IMD 2025),E92000001,England,A82036,The Lakes Medical Practice,GPs,Persons,All ages,,,2025,14.519,,,,,,,,Cannot be calculated,Not compared,Not compared,20250000,,,1y
94240,Deprivation score (IMD 2025),E92000001,England,A82037,Silloth Group Medical Practice,GPs,Persons,All ages,,,2025,25.096,,,,,,,,Cannot be calculated,Not compared,Not compared,20250000,,,1y
94240,Deprivation score (IMD 2025),E92000001,England,A82038,Temple Sowerby Medical Practice,GPs,Persons,All ages,,,2025,16.77,,,,,,,,Cannot be calculated,Not compared,Not compared,20250000,,,1y
94240,Deprivation score (IMD 2025),E92000001,England,A82039,Dalton Surgery,GPs,Persons,All ages,,,2025,17.857,,,,,,,,Cannot be calculated,Not compared,Not compared,20250000,,,1y
94240,Deprivation score (IMD 2025),E92000001,England,A82041,Lowther Medical Centre,GPs,Persons,All ages,,,2025,26.695,,,,,,,,Cannot be calculated,Not compared,Not compared,20250000,,,1y
94240,Deprivation score (IMD 2025),E92000001,England,A82044,Fellview Healthcare,GPs,Persons,All ages,,,2025,27.119,,,,,,,,Cannot be calculated,Not compared,Not compared,20250000,,,1y
94240,Deprivation score (IMD 2025),E92000001,England,A82045,Wigton Group Medical Practice,GPs,Persons,All ages,,,2025,22.173,,,,,,,,Cannot be calculated,Not compared,Not compared,20250000,,,1y
94240,Deprivation score (IMD 2025),E92000001,England,A82046,Windermere Health Centre,GPs,Persons,All ages,,,2025,12.641,,,,,,,,Cannot be calculated,Not compared,Not compared,20250000,,,1y
94240,Deprivation score (IMD 2025),E92000001,England,A82047,James Street Group Pract,GPs,Persons,All ages,,,2025,31.602,,,,,,,,Cannot be calculated,Not compared,Not compared,20250000,,,1y
