Date,REGION_CODE,ICB_CODE,SUB_ICB_LOCATION_CODE,PCN_CODE,PRACTICE_CODE,Indicator,Wait_Time,Core_Category,Value
2026-06-01,Y63,QHM,16C,U07032,A81006,CBT003,91_120,Core_10_1830,13.0
2026-06-01,Y63,QHM,16C,U07032,A81006,CBT003,91_120,Core_8_10,6.0
2026-06-01,Y63,QHM,16C,U07032,A81006,CBT003,>300,Core_10_1830,87.0
2026-06-01,Y63,QHM,16C,U07032,A81006,CBT003,>300,Core_8_10,18.0
2026-06-01,Y63,QHM,16C,U85008,A81009,CBT003,121_180,Core_10_1830,4.0
2026-06-01,Y63,QHM,16C,U85008,A81009,CBT003,121_180,Core_8_10,1.0
2026-06-01,Y63,QHM,16C,U85008,A81009,CBT003,181_240,Core_10_1830,5.0
2026-06-01,Y63,QHM,16C,U85008,A81009,CBT003,1_30,Core_8_10,1.0
2026-06-01,Y63,QHM,16C,U85008,A81009,CBT003,241_300,Core_10_1830,2.0
2026-06-01,Y63,QHM,16C,U85008,A81009,CBT003,61_90,Core_10_1830,1.0
2026-06-01,Y63,QHM,16C,U85008,A81009,CBT003,61_90,Core_8_10,1.0
2026-06-01,Y63,QHM,16C,U85008,A81009,CBT003,91_120,Core_10_1830,2.0
2026-06-01,Y63,QHM,16C,U85008,A81009,CBT003,>300,Core_10_1830,89.0
2026-06-01,Y63,QHM,16C,U85008,A81009,CBT003,>300,Core_8_10,33.0
2026-06-01,Y63,QHM,16C,U02671,A81012,CBT003,121_180,Core_10_1830,25.0
2026-06-01,Y63,QHM,16C,U02671,A81012,CBT003,121_180,Non-Core,1.0
2026-06-01,Y63,QHM,16C,U02671,A81012,CBT003,181_240,Core_10_1830,10.0
2026-06-01,Y63,QHM,16C,U02671,A81012,CBT003,181_240,Core_8_10,3.0
2026-06-01,Y63,QHM,16C,U02671,A81012,CBT003,1_30,Core_10_1830,42.0
2026-06-01,Y63,QHM,16C,U02671,A81012,CBT003,1_30,Core_8_10,5.0
2026-06-01,Y63,QHM,16C,U02671,A81012,CBT003,1_30,Non-Core,2.0
2026-06-01,Y63,QHM,16C,U02671,A81012,CBT003,241_300,Core_10_1830,6.0
2026-06-01,Y63,QHM,16C,U02671,A81012,CBT003,241_300,Core_8_10,1.0
2026-06-01,Y63,QHM,16C,U02671,A81012,CBT003,241_300,Non-Core,2.0
2026-06-01,Y63,QHM,16C,U02671,A81012,CBT003,31_60,Core_10_1830,30.0
2026-06-01,Y63,QHM,16C,U02671,A81012,CBT003,31_60,Core_8_10,5.0
2026-06-01,Y63,QHM,16C,U02671,A81012,CBT003,31_60,Non-Core,1.0
2026-06-01,Y63,QHM,16C,U02671,A81012,CBT003,61_90,Core_10_1830,21.0
2026-06-01,Y63,QHM,16C,U02671,A81012,CBT003,61_90,Core_8_10,8.0
2026-06-01,Y63,QHM,16C,U02671,A81012,CBT003,61_90,Non-Core,1.0
2026-06-01,Y63,QHM,16C,U02671,A81012,CBT003,91_120,Core_10_1830,10.0
2026-06-01,Y63,QHM,16C,U02671,A81012,CBT003,91_120,Core_8_10,5.0
2026-06-01,Y63,QHM,16C,U02671,A81012,CBT003,91_120,Non-Core,1.0
2026-06-01,Y63,QHM,16C,U02671,A81012,CBT003,>300,Core_10_1830,3.0
2026-06-01,Y63,QHM,16C,U02671,A81012,CBT003,>300,Core_8_10,18.0
2026-06-01,Y63,QHM,16C,U07842,A81013,CBT003,121_180,Core_10_1830,4.0
2026-06-01,Y63,QHM,16C,U07842,A81013,CBT003,121_180,Core_8_10,5.0
2026-06-01,Y63,QHM,16C,U07842,A81013,CBT003,181_240,Core_10_1830,3.0
2026-06-01,Y63,QHM,16C,U07842,A81013,CBT003,181_240,Core_8_10,3.0
2026-06-01,Y63,QHM,16C,U07842,A81013,CBT003,1_30,Core_10_1830,84.0
2026-06-01,Y63,QHM,16C,U07842,A81013,CBT003,1_30,Core_8_10,40.0
2026-06-01,Y63,QHM,16C,U07842,A81013,CBT003,241_300,Core_10_1830,4.0
2026-06-01,Y63,QHM,16C,U07842,A81013,CBT003,241_300,Core_8_10,1.0
2026-06-01,Y63,QHM,16C,U07842,A81013,CBT003,31_60,Core_10_1830,14.0
2026-06-01,Y63,QHM,16C,U07842,A81013,CBT003,31_60,Core_8_10,3.0
2026-06-01,Y63,QHM,16C,U07842,A81013,CBT003,61_90,Core_10_1830,15.0
2026-06-01,Y63,QHM,16C,U07842,A81013,CBT003,61_90,Core_8_10,2.0
2026-06-01,Y63,QHM,16C,U07842,A81013,CBT003,91_120,Core_10_1830,4.0
2026-06-01,Y63,QHM,16C,U07842,A81013,CBT003,91_120,Core_8_10,5.0
2026-06-01,Y63,QHM,16C,U07842,A81013,CBT003,>300,Core_10_1830,8.0
2026-06-01,Y63,QHM,16C,U07842,A81013,CBT003,>300,Core_8_10,6.0
2026-06-01,Y63,QHM,16C,U94460,A81014,CBT003,121_180,Core_10_1830,1.0
2026-06-01,Y63,QHM,16C,U94460,A81014,CBT003,181_240,Core_10_1830,2.0
2026-06-01,Y63,QHM,16C,U94460,A81014,CBT003,1_30,Core_10_1830,2.0
2026-06-01,Y63,QHM,16C,U94460,A81014,CBT003,1_30,Core_8_10,2.0
2026-06-01,Y63,QHM,16C,U94460,A81014,CBT003,241_300,Core_8_10,1.0
2026-06-01,Y63,QHM,16C,U94460,A81014,CBT003,31_60,Core_10_1830,1.0
2026-06-01,Y63,QHM,16C,U94460,A81014,CBT003,31_60,Core_8_10,2.0
2026-06-01,Y63,QHM,16C,U94460,A81014,CBT003,91_120,Core_10_1830,4.0
2026-06-01,Y63,QHM,16C,U94460,A81014,CBT003,>300,Core_10_1830,18.0
2026-06-01,Y63,QHM,16C,U94460,A81014,CBT003,>300,Core_8_10,11.0
2026-06-01,Y63,QHM,16C,U23714,A81018,CBT003,121_180,Core_10_1830,19.0
2026-06-01,Y63,QHM,16C,U23714,A81018,CBT003,181_240,Core_10_1830,15.0
2026-06-01,Y63,QHM,16C,U23714,A81018,CBT003,181_240,Core_8_10,1.0
2026-06-01,Y63,QHM,16C,U23714,A81018,CBT003,1_30,Core_10_1830,59.0
2026-06-01,Y63,QHM,16C,U23714,A81018,CBT003,241_300,Core_10_1830,9.0
2026-06-01,Y63,QHM,16C,U23714,A81018,CBT003,31_60,Core_10_1830,14.0
2026-06-01,Y63,QHM,16C,U23714,A81018,CBT003,31_60,Core_8_10,1.0
2026-06-01,Y63,QHM,16C,U23714,A81018,CBT003,61_90,Core_10_1830,9.0
2026-06-01,Y63,QHM,16C,U23714,A81018,CBT003,91_120,Core_10_1830,19.0
2026-06-01,Y63,QHM,16C,U23714,A81018,CBT003,>300,Core_10_1830,44.0
2026-06-01,Y63,QHM,16C,U23714,A81018,CBT003,>300,Core_8_10,19.0
2026-06-01,Y63,QHM,16C,U02671,A81019,CBT003,0,Core_10_1830,1.0
2026-06-01,Y63,QHM,16C,U02671,A81019,CBT003,121_180,Core_10_1830,20.0
2026-06-01,Y63,QHM,16C,U02671,A81019,CBT003,121_180,Core_8_10,1.0
2026-06-01,Y63,QHM,16C,U02671,A81019,CBT003,121_180,Non-Core,1.0
2026-06-01,Y63,QHM,16C,U02671,A81019,CBT003,181_240,Core_10_1830,16.0
2026-06-01,Y63,QHM,16C,U02671,A81019,CBT003,181_240,Core_8_10,1.0
2026-06-01,Y63,QHM,16C,U02671,A81019,CBT003,181_240,Non-Core,1.0
2026-06-01,Y63,QHM,16C,U02671,A81019,CBT003,1_30,Core_10_1830,12.0
2026-06-01,Y63,QHM,16C,U02671,A81019,CBT003,1_30,Core_8_10,2.0
2026-06-01,Y63,QHM,16C,U02671,A81019,CBT003,241_300,Core_10_1830,11.0
2026-06-01,Y63,QHM,16C,U02671,A81019,CBT003,241_300,Core_8_10,2.0
2026-06-01,Y63,QHM,16C,U02671,A81019,CBT003,241_300,Non-Core,1.0
2026-06-01,Y63,QHM,16C,U02671,A81019,CBT003,31_60,Core_10_1830,21.0
2026-06-01,Y63,QHM,16C,U02671,A81019,CBT003,31_60,Core_8_10,3.0
2026-06-01,Y63,QHM,16C,U02671,A81019,CBT003,61_90,Core_10_1830,8.0
2026-06-01,Y63,QHM,16C,U02671,A81019,CBT003,61_90,Core_8_10,3.0
2026-06-01,Y63,QHM,16C,U02671,A81019,CBT003,91_120,Core_10_1830,18.0
2026-06-01,Y63,QHM,16C,U02671,A81019,CBT003,91_120,Core_8_10,2.0
2026-06-01,Y63,QHM,16C,U02671,A81019,CBT003,>300,Core_10_1830,71.0
2026-06-01,Y63,QHM,16C,U02671,A81019,CBT003,>300,Core_8_10,40.0
2026-06-01,Y63,QHM,16C,U02671,A81019,CBT003,>300,Non-Core,2.0
2026-06-01,Y63,QHM,16C,U55830,A81020,CBT003,121_180,Core_10_1830,45.0
2026-06-01,Y63,QHM,16C,U55830,A81020,CBT003,121_180,Core_8_10,16.0
2026-06-01,Y63,QHM,16C,U55830,A81020,CBT003,181_240,Core_10_1830,32.0
2026-06-01,Y63,QHM,16C,U55830,A81020,CBT003,181_240,Core_8_10,8.0
2026-06-01,Y63,QHM,16C,U55830,A81020,CBT003,1_30,Core_10_1830,35.0
2026-06-01,Y63,QHM,16C,U55830,A81020,CBT003,1_30,Core_8_10,29.0
2026-06-01,Y63,QHM,16C,U55830,A81020,CBT003,241_300,Core_10_1830,21.0
2026-06-01,Y63,QHM,16C,U55830,A81020,CBT003,241_300,Core_8_10,3.0
2026-06-01,Y63,QHM,16C,U55830,A81020,CBT003,31_60,Core_10_1830,19.0
2026-06-01,Y63,QHM,16C,U55830,A81020,CBT003,31_60,Core_8_10,10.0
2026-06-01,Y63,QHM,16C,U55830,A81020,CBT003,61_90,Core_10_1830,22.0
2026-06-01,Y63,QHM,16C,U55830,A81020,CBT003,61_90,Core_8_10,13.0
2026-06-01,Y63,QHM,16C,U55830,A81020,CBT003,91_120,Core_10_1830,25.0
2026-06-01,Y63,QHM,16C,U55830,A81020,CBT003,91_120,Core_8_10,6.0
2026-06-01,Y63,QHM,16C,U55830,A81020,CBT003,>300,Core_10_1830,83.0
2026-06-01,Y63,QHM,16C,U55830,A81020,CBT003,>300,Core_8_10,36.0
2026-06-01,Y63,QHM,16C,U85257,A81021,CBT003,121_180,Core_10_1830,39.0
2026-06-01,Y63,QHM,16C,U85257,A81021,CBT003,121_180,Core_8_10,30.0
2026-06-01,Y63,QHM,16C,U85257,A81021,CBT003,181_240,Core_10_1830,27.0
2026-06-01,Y63,QHM,16C,U85257,A81021,CBT003,181_240,Core_8_10,21.0
2026-06-01,Y63,QHM,16C,U85257,A81021,CBT003,1_30,Core_10_1830,133.0
2026-06-01,Y63,QHM,16C,U85257,A81021,CBT003,1_30,Core_8_10,6.0
2026-06-01,Y63,QHM,16C,U85257,A81021,CBT003,241_300,Core_10_1830,22.0
2026-06-01,Y63,QHM,16C,U85257,A81021,CBT003,241_300,Core_8_10,10.0
2026-06-01,Y63,QHM,16C,U85257,A81021,CBT003,31_60,Core_10_1830,63.0
2026-06-01,Y63,QHM,16C,U85257,A81021,CBT003,31_60,Core_8_10,5.0
2026-06-01,Y63,QHM,16C,U85257,A81021,CBT003,61_90,Core_10_1830,29.0
2026-06-01,Y63,QHM,16C,U85257,A81021,CBT003,61_90,Core_8_10,6.0
2026-06-01,Y63,QHM,16C,U85257,A81021,CBT003,91_120,Core_10_1830,28.0
2026-06-01,Y63,QHM,16C,U85257,A81021,CBT003,91_120,Core_8_10,9.0
2026-06-01,Y63,QHM,16C,U85257,A81021,CBT003,>300,Core_10_1830,90.0
2026-06-01,Y63,QHM,16C,U85257,A81021,CBT003,>300,Core_8_10,94.0
2026-06-01,Y63,QHM,16C,U07842,A81022,CBT003,121_180,Core_10_1830,23.0
2026-06-01,Y63,QHM,16C,U07842,A81022,CBT003,121_180,Core_8_10,6.0
2026-06-01,Y63,QHM,16C,U07842,A81022,CBT003,181_240,Core_10_1830,16.0
2026-06-01,Y63,QHM,16C,U07842,A81022,CBT003,181_240,Core_8_10,3.0
2026-06-01,Y63,QHM,16C,U07842,A81022,CBT003,1_30,Core_10_1830,77.0
2026-06-01,Y63,QHM,16C,U07842,A81022,CBT003,1_30,Core_8_10,22.0
2026-06-01,Y63,QHM,16C,U07842,A81022,CBT003,241_300,Core_10_1830,18.0
2026-06-01,Y63,QHM,16C,U07842,A81022,CBT003,241_300,Core_8_10,5.0
2026-06-01,Y63,QHM,16C,U07842,A81022,CBT003,31_60,Core_10_1830,18.0
2026-06-01,Y63,QHM,16C,U07842,A81022,CBT003,31_60,Core_8_10,10.0
2026-06-01,Y63,QHM,16C,U07842,A81022,CBT003,61_90,Core_10_1830,13.0
2026-06-01,Y63,QHM,16C,U07842,A81022,CBT003,61_90,Core_8_10,3.0
2026-06-01,Y63,QHM,16C,U07842,A81022,CBT003,91_120,Core_10_1830,12.0
2026-06-01,Y63,QHM,16C,U07842,A81022,CBT003,91_120,Core_8_10,11.0
2026-06-01,Y63,QHM,16C,U07842,A81022,CBT003,>300,Core_10_1830,49.0
2026-06-01,Y63,QHM,16C,U07842,A81022,CBT003,>300,Core_8_10,29.0
2026-06-01,Y63,QHM,16C,U85008,A81026,CBT003,0,Core_10_1830,21.0
2026-06-01,Y63,QHM,16C,U85008,A81026,CBT003,0,Non-Core,1.0
2026-06-01,Y63,QHM,16C,U85008,A81026,CBT003,121_180,Core_10_1830,17.0
2026-06-01,Y63,QHM,16C,U85008,A81026,CBT003,181_240,Core_10_1830,13.0
2026-06-01,Y63,QHM,16C,U85008,A81026,CBT003,1_30,Core_10_1830,33.0
2026-06-01,Y63,QHM,16C,U85008,A81026,CBT003,1_30,Core_8_10,1.0
2026-06-01,Y63,QHM,16C,U85008,A81026,CBT003,1_30,Non-Core,1.0
2026-06-01,Y63,QHM,16C,U85008,A81026,CBT003,241_300,Core_10_1830,15.0
2026-06-01,Y63,QHM,16C,U85008,A81026,CBT003,241_300,Core_8_10,2.0
2026-06-01,Y63,QHM,16C,U85008,A81026,CBT003,241_300,Non-Core,2.0
2026-06-01,Y63,QHM,16C,U85008,A81026,CBT003,31_60,Core_10_1830,9.0
2026-06-01,Y63,QHM,16C,U85008,A81026,CBT003,61_90,Core_10_1830,7.0
2026-06-01,Y63,QHM,16C,U85008,A81026,CBT003,61_90,Core_8_10,1.0
2026-06-01,Y63,QHM,16C,U85008,A81026,CBT003,91_120,Core_10_1830,8.0
2026-06-01,Y63,QHM,16C,U85008,A81026,CBT003,91_120,Core_8_10,1.0
2026-06-01,Y63,QHM,16C,U85008,A81026,CBT003,>300,Core_10_1830,133.0
2026-06-01,Y63,QHM,16C,U85008,A81026,CBT003,>300,Core_8_10,12.0
2026-06-01,Y63,QHM,16C,U85008,A81026,CBT003,>300,Non-Core,3.0
2026-06-01,Y63,QHM,16C,U63844,A81027,CBT003,121_180,Core_10_1830,16.0
2026-06-01,Y63,QHM,16C,U63844,A81027,CBT003,121_180,Core_8_10,5.0
2026-06-01,Y63,QHM,16C,U63844,A81027,CBT003,181_240,Core_10_1830,8.0
2026-06-01,Y63,QHM,16C,U63844,A81027,CBT003,181_240,Core_8_10,3.0
2026-06-01,Y63,QHM,16C,U63844,A81027,CBT003,1_30,Core_10_1830,17.0
2026-06-01,Y63,QHM,16C,U63844,A81027,CBT003,1_30,Core_8_10,28.0
2026-06-01,Y63,QHM,16C,U63844,A81027,CBT003,241_300,Core_10_1830,7.0
2026-06-01,Y63,QHM,16C,U63844,A81027,CBT003,241_300,Core_8_10,4.0
2026-06-01,Y63,QHM,16C,U63844,A81027,CBT003,31_60,Core_10_1830,8.0
2026-06-01,Y63,QHM,16C,U63844,A81027,CBT003,31_60,Core_8_10,2.0
2026-06-01,Y63,QHM,16C,U63844,A81027,CBT003,61_90,Core_10_1830,7.0
2026-06-01,Y63,QHM,16C,U63844,A81027,CBT003,61_90,Core_8_10,4.0
2026-06-01,Y63,QHM,16C,U63844,A81027,CBT003,91_120,Core_10_1830,5.0
2026-06-01,Y63,QHM,16C,U63844,A81027,CBT003,91_120,Core_8_10,4.0
2026-06-01,Y63,QHM,16C,U63844,A81027,CBT003,>300,Core_10_1830,71.0
2026-06-01,Y63,QHM,16C,U63844,A81027,CBT003,>300,Core_8_10,17.0
2026-06-01,Y63,QHM,16C,U55830,A81029,CBT003,121_180,Core_10_1830,14.0
2026-06-01,Y63,QHM,16C,U55830,A81029,CBT003,121_180,Core_8_10,9.0
2026-06-01,Y63,QHM,16C,U55830,A81029,CBT003,181_240,Core_10_1830,16.0
2026-06-01,Y63,QHM,16C,U55830,A81029,CBT003,1_30,Core_10_1830,61.0
2026-06-01,Y63,QHM,16C,U55830,A81029,CBT003,1_30,Core_8_10,23.0
2026-06-01,Y63,QHM,16C,U55830,A81029,CBT003,241_300,Core_10_1830,9.0
2026-06-01,Y63,QHM,16C,U55830,A81029,CBT003,241_300,Core_8_10,1.0
2026-06-01,Y63,QHM,16C,U55830,A81029,CBT003,31_60,Core_10_1830,28.0
2026-06-01,Y63,QHM,16C,U55830,A81029,CBT003,31_60,Core_8_10,8.0
2026-06-01,Y63,QHM,16C,U55830,A81029,CBT003,61_90,Core_10_1830,20.0
2026-06-01,Y63,QHM,16C,U55830,A81029,CBT003,61_90,Core_8_10,12.0
2026-06-01,Y63,QHM,16C,U55830,A81029,CBT003,91_120,Core_10_1830,10.0
2026-06-01,Y63,QHM,16C,U55830,A81029,CBT003,91_120,Core_8_10,3.0
2026-06-01,Y63,QHM,16C,U55830,A81029,CBT003,>300,Core_10_1830,15.0
2026-06-01,Y63,QHM,16C,U85008,A81030,CBT003,121_180,Core_10_1830,24.0
2026-06-01,Y63,QHM,16C,U85008,A81030,CBT003,121_180,Core_8_10,7.0
2026-06-01,Y63,QHM,16C,U85008,A81030,CBT003,181_240,Core_10_1830,24.0
2026-06-01,Y63,QHM,16C,U85008,A81030,CBT003,181_240,Core_8_10,13.0
2026-06-01,Y63,QHM,16C,U85008,A81030,CBT003,1_30,Core_10_1830,9.0
2026-06-01,Y63,QHM,16C,U85008,A81030,CBT003,1_30,Core_8_10,2.0
2026-06-01,Y63,QHM,16C,U85008,A81030,CBT003,241_300,Core_10_1830,21.0
2026-06-01,Y63,QHM,16C,U85008,A81030,CBT003,241_300,Core_8_10,7.0
2026-06-01,Y63,QHM,16C,U85008,A81030,CBT003,31_60,Core_10_1830,4.0
2026-06-01,Y63,QHM,16C,U85008,A81030,CBT003,31_60,Core_8_10,4.0
2026-06-01,Y63,QHM,16C,U85008,A81030,CBT003,61_90,Core_10_1830,6.0
2026-06-01,Y63,QHM,16C,U85008,A81030,CBT003,61_90,Core_8_10,7.0
2026-06-01,Y63,QHM,16C,U85008,A81030,CBT003,91_120,Core_10_1830,14.0
2026-06-01,Y63,QHM,16C,U85008,A81030,CBT003,91_120,Core_8_10,7.0
2026-06-01,Y63,QHM,16C,U85008,A81030,CBT003,>300,Core_10_1830,104.0
2026-06-01,Y63,QHM,16C,U85008,A81030,CBT003,>300,Core_8_10,14.0
2026-06-01,Y63,QHM,16C,U07842,A81032,CBT003,121_180,Core_10_1830,9.0
2026-06-01,Y63,QHM,16C,U07842,A81032,CBT003,121_180,Core_8_10,11.0
2026-06-01,Y63,QHM,16C,U07842,A81032,CBT003,181_240,Core_10_1830,11.0
2026-06-01,Y63,QHM,16C,U07842,A81032,CBT003,181_240,Core_8_10,3.0
2026-06-01,Y63,QHM,16C,U07842,A81032,CBT003,1_30,Core_10_1830,35.0
2026-06-01,Y63,QHM,16C,U07842,A81032,CBT003,1_30,Core_8_10,4.0
2026-06-01,Y63,QHM,16C,U07842,A81032,CBT003,241_300,Core_10_1830,5.0
2026-06-01,Y63,QHM,16C,U07842,A81032,CBT003,241_300,Core_8_10,4.0
2026-06-01,Y63,QHM,16C,U07842,A81032,CBT003,31_60,Core_10_1830,24.0
2026-06-01,Y63,QHM,16C,U07842,A81032,CBT003,31_60,Core_8_10,1.0
2026-06-01,Y63,QHM,16C,U07842,A81032,CBT003,61_90,Core_10_1830,8.0
2026-06-01,Y63,QHM,16C,U07842,A81032,CBT003,61_90,Core_8_10,2.0
2026-06-01,Y63,QHM,16C,U07842,A81032,CBT003,91_120,Core_10_1830,5.0
2026-06-01,Y63,QHM,16C,U07842,A81032,CBT003,91_120,Core_8_10,1.0
2026-06-01,Y63,QHM,16C,U07842,A81032,CBT003,>300,Core_10_1830,42.0
2026-06-01,Y63,QHM,16C,U07842,A81032,CBT003,>300,Core_8_10,25.0
2026-06-01,Y63,QHM,16C,U63844,A81034,CBT003,121_180,Core_10_1830,30.0
2026-06-01,Y63,QHM,16C,U63844,A81034,CBT003,121_180,Core_8_10,13.0
2026-06-01,Y63,QHM,16C,U63844,A81034,CBT003,181_240,Core_10_1830,11.0
2026-06-01,Y63,QHM,16C,U63844,A81034,CBT003,181_240,Core_8_10,7.0
2026-06-01,Y63,QHM,16C,U63844,A81034,CBT003,1_30,Core_10_1830,161.0
2026-06-01,Y63,QHM,16C,U63844,A81034,CBT003,1_30,Core_8_10,50.0
2026-06-01,Y63,QHM,16C,U63844,A81034,CBT003,241_300,Core_10_1830,7.0
2026-06-01,Y63,QHM,16C,U63844,A81034,CBT003,241_300,Core_8_10,2.0
2026-06-01,Y63,QHM,16C,U63844,A81034,CBT003,31_60,Core_10_1830,50.0
2026-06-01,Y63,QHM,16C,U63844,A81034,CBT003,31_60,Core_8_10,20.0
2026-06-01,Y63,QHM,16C,U63844,A81034,CBT003,61_90,Core_10_1830,28.0
2026-06-01,Y63,QHM,16C,U63844,A81034,CBT003,61_90,Core_8_10,6.0
2026-06-01,Y63,QHM,16C,U63844,A81034,CBT003,91_120,Core_10_1830,24.0
2026-06-01,Y63,QHM,16C,U63844,A81034,CBT003,91_120,Core_8_10,12.0
2026-06-01,Y63,QHM,16C,U63844,A81034,CBT003,>300,Core_10_1830,32.0
2026-06-01,Y63,QHM,16C,U63844,A81034,CBT003,>300,Core_8_10,9.0
2026-06-01,Y63,QHM,16C,U02671,A81035,CBT003,121_180,Core_10_1830,14.0
2026-06-01,Y63,QHM,16C,U02671,A81035,CBT003,181_240,Core_10_1830,8.0
2026-06-01,Y63,QHM,16C,U02671,A81035,CBT003,181_240,Core_8_10,4.0
2026-06-01,Y63,QHM,16C,U02671,A81035,CBT003,1_30,Core_10_1830,107.0
2026-06-01,Y63,QHM,16C,U02671,A81035,CBT003,1_30,Core_8_10,1.0
